,Sharp Ratio annl,Sortino Ratio annl,atr thrshld,days in trade,end,long ma,mar,max drawdown,mean annl pct return,mean annl pct return buyhold,mean annl pct return strat,mean annl pct return trd avg,short ma,start,years
0,-0.010970128627149401,-0.01666486159654532,2.0,25,2017-03-09 00:00:00,60,-0.015050188563156625,0.51171875,,3.737283212793452,-0.7701463678802534,321.7181284158431,10,1993-05-11 00:00:00,23.843835616438355
0,-0.02513564158116233,-0.03531467210885705,0.5,5,2017-03-09 00:00:00,60,-0.06852019726699451,0.242424242424,,4.9275600130589625,-1.6610956913208685,32198.089628796184,20,1993-05-11 00:00:00,23.843835616438355
0,-0.015479938964250862,-0.022974357564545436,0.5,15,2017-03-09 00:00:00,60,-0.024836347874380632,0.458874458874,,4.9275600130589625,-1.139676569127368,2100.6861612111516,20,1993-05-11 00:00:00,23.843835616438355
0,0.025677136932771343,0.04007885394077769,0.5,25,2017-03-09 00:00:00,60,0.038938672803285626,0.484848484848,,4.9275600130589625,1.887935651068351,1513.705324806654,20,1993-05-11 00:00:00,23.843835616438355
0,-0.01822344846118013,-0.025922189805752567,1.0,5,2017-03-09 00:00:00,60,-0.04964859821767744,0.242424242424,,5.594692236860355,-1.203602381034452,33360.347811432905,20,1993-05-11 00:00:00,23.843835616438355
0,-0.006478538510378453,-0.00968881557897078,1.0,15,2017-03-09 00:00:00,60,-0.010366653120787737,0.458874458874,,5.594692236860355,-0.47569923411404647,2155.4587754466024,20,1993-05-11 00:00:00,23.843835616438355
0,0.029859177545240003,0.0468449203442887,1.0,25,2017-03-09 00:00:00,60,0.04530248861552399,0.484848484848,,5.594692236860355,2.196484296510204,1543.7756980451504,20,1993-05-11 00:00:00,23.843835616438355
0,-0.030360386167777125,-0.041425860840684434,1.5,5,2017-03-09 00:00:00,60,-0.08044912118004437,0.242424242424,,5.468167650286393,-1.9502817255765859,22341.483147944968,20,1993-05-11 00:00:00,23.843835616438355
0,-0.014301107763556822,-0.020735453839787144,1.5,15,2017-03-09 00:00:00,60,-0.022246597544172436,0.458874458874,,5.468167650286393,-1.02083954098795,983.8523583565016,20,1993-05-11 00:00:00,23.843835616438355
0,0.023836016747859574,0.036647400820037236,1.5,25,2017-03-09 00:00:00,60,0.035531362472006604,0.484848484848,,5.468167650286393,1.7227327259154324,264.0909596914557,20,1993-05-11 00:00:00,23.843835616438355
0,-0.02162918514319949,-0.030248508196985675,2.0,5,2017-03-09 00:00:00,60,-0.05817536901322049,0.242424242424,,5.736507490444609,-1.4103119760778937,424573.7007898088,20,1993-05-11 00:00:00,23.843835616438355
0,0.00943016110578576,0.01406519996722694,2.0,15,2017-03-09 00:00:00,60,0.011728087638915509,0.587037037037,,5.736507490444609,0.6884821817659814,2611.566337863622,20,1993-05-11 00:00:00,23.843835616438355
0,0.03186137591240269,0.049435349498904345,2.0,25,2017-03-09 00:00:00,60,0.03993446408671887,0.587037037037,,5.736507490444609,2.344300947312994,1926.261654181456,20,1993-05-11 00:00:00,23.843835616438355
0,-0.02253557870328844,-0.031003436799669142,0.5,5,2017-03-09 00:00:00,60,-0.044104187640505166,0.345,,5.609501064672884,-1.5215944735973763,30657.21511631411,30,1993-05-11 00:00:00,23.843835616438355
0,-0.01434319265634539,-0.020977482604150246,0.5,15,2017-03-09 00:00:00,60,-0.028493605100328473,0.375,,5.609501064672884,-1.0685101912623174,2494.6966459531623,30,1993-05-11 00:00:00,23.843835616438355
0,-0.01290682389836931,-0.018980480658038406,0.5,25,2017-03-09 00:00:00,60,-0.019875040057233125,0.486685714286,,5.609501064672884,-0.9672898066712232,726.9930042180196,30,1993-05-11 00:00:00,23.843835616438355
0,-0.029293083676541473,-0.03989754424676956,1.0,5,2017-03-09 00:00:00,60,-0.059486790829174775,0.345,,6.59454877261707,-2.0522942836064595,32175839.14972393,30,1993-05-11 00:00:00,23.843835616438355
0,0.015698924568138616,0.02341675122875259,1.0,15,2017-03-09 00:00:00,60,0.027394790950599594,0.435319927336,,6.59454877261707,1.192549840599555,32149210.668870203,30,1993-05-11 00:00:00,23.843835616438355
0,0.019169872451012326,0.028615994389397263,1.0,25,2017-03-09 00:00:00,60,0.030125654339578232,0.486685714286,,6.59454877261707,1.4661725600582987,32147570.486627966,30,1993-05-11 00:00:00,23.843835616438355
0,0.00040438194904546964,0.0005715518908965224,1.5,5,2017-03-09 00:00:00,60,0.0009548127984048573,0.276243093923,,7.415184037807143,0.02637604415482997,28763977.97882353,30,1993-05-11 00:00:00,23.843835616438355
0,0.013919150073595116,0.020761946946795656,1.5,15,2017-03-09 00:00:00,60,0.02859490329966848,0.363636363636,,7.415184037807143,1.0398146654424956,28739175.46540001,30,1993-05-11 00:00:00,23.843835616438355
0,0.011939467271614452,0.017837881472736582,1.5,25,2017-03-09 00:00:00,60,0.018514226141923162,0.486685714286,,7.415184037807143,0.9010609374329626,28738611.12342552,30,1993-05-11 00:00:00,23.843835616438355
0,-0.022144552568884045,-0.030677952229906366,2.0,5,2017-03-09 00:00:00,60,-0.05349832255197463,0.276243093923,,7.79488714543235,-1.4778542141429263,28763743.338637993,30,1993-05-11 00:00:00,23.843835616438355
0,0.014028352313752762,0.02157033853121176,2.0,15,2017-03-09 00:00:00,60,0.029975843088097875,0.363636363636,,7.79488714543235,1.0900306577490193,28739403.1739145,30,1993-05-11 00:00:00,23.843835616438355
0,0.007077717942486882,0.010550739978673314,2.0,25,2017-03-09 00:00:00,60,0.01101055986439151,0.486685714286,,7.79488714543235,0.5358682192287301,28738309.91383205,30,1993-05-11 00:00:00,23.843835616438355
0,0.021583620306824383,0.03510872201048017,0.5,5,2017-03-09 00:00:00,70,0.07409339252741028,0.186489846664,,4.509202969472947,1.3817665411244962,4655.169996105247,10,1993-05-25 00:00:00,23.805479452054794
0,-0.002801692915510531,-0.00420084155366918,0.5,15,2017-03-09 00:00:00,70,-0.004149413643369129,0.463114754098,,4.509202969472947,-0.19216546791012146,321.69325576096554,10,1993-05-25 00:00:00,23.805479452054794
0,-0.036904595084047954,-0.05565393129806645,0.5,25,2017-03-09 00:00:00,70,-0.05537026603538539,0.487704918033,,4.509202969472947,-2.700435105824095,229.95443234794482,10,1993-05-25 00:00:00,23.805479452054794
0,0.03874131148132262,0.06428252497073753,1.0,5,2017-03-09 00:00:00,70,0.13224326792031876,0.186489846664,,5.125100967685459,2.466202675679341,4878.427774447033,10,1993-05-25 00:00:00,23.805479452054794
0,-0.0018245003922014236,-0.002741717075961436,1.0,15,2017-03-09 00:00:00,70,-0.0027089031351073085,0.463114754098,,5.125100967685459,-0.12545330092914586,339.5887902751261,10,1993-05-25 00:00:00,23.805479452054794
0,-0.03482287121871324,-0.05259592920528437,1.0,25,2017-03-09 00:00:00,70,-0.05221992794606477,0.487704918033,,5.125100967685459,-2.5467915678613284,239.47051456866748,10,1993-05-25 00:00:00,23.805479452054794
0,0.03444389382788337,0.05600392968035287,1.5,5,2017-03-09 00:00:00,70,0.12203468587365242,0.186489846664,,5.520316570057404,2.2758229856254752,4776.265480404558,10,1993-05-25 00:00:00,23.805479452054794
0,0.010334111388137642,0.01568245662525807,1.5,15,2017-03-09 00:00:00,70,0.015798612464189517,0.463114754098,,5.520316570057404,0.7316570526448185,372.95621512231094,10,1993-05-25 00:00:00,23.805479452054794
0,-0.021696288361789114,-0.03291020065459017,1.5,25,2017-03-09 00:00:00,70,-0.03250593145556833,0.487704918033,,5.520316570057404,-1.5853302636117172,290.0011678896107,10,1993-05-25 00:00:00,23.805479452054794
0,0.010391711209704677,0.015497985969309437,2.0,5,2017-03-09 00:00:00,70,0.03828118803070215,0.175393784589,,4.340856370807544,0.6714282447276343,3576.643284789084,10,1993-05-25 00:00:00,23.805479452054794
0,-0.02475858491436895,-0.03639154563487204,2.0,15,2017-03-09 00:00:00,70,-0.03705162404208529,0.463114754098,,4.340856370807544,-1.7159153757194678,487.2058991250997,10,1993-05-25 00:00:00,23.805479452054794
0,-0.04251213849395775,-0.06344566486150369,2.0,25,2017-03-09 00:00:00,70,-0.06302888690197377,0.487704918033,,4.340856370807544,-3.0739498120224584,437.05199415863484,10,1993-05-25 00:00:00,23.805479452054794
0,-0.0029551952880595153,-0.004214477579054007,0.5,5,2017-03-09 00:00:00,70,-0.007870521933428933,0.260273972603,,5.26950060790945,-0.2048492010070735,147987.53676799455,20,1993-05-25 00:00:00,23.805479452054794
0,-0.026026981501652224,-0.037620843702808944,0.5,15,2017-03-09 00:00:00,70,-0.042968154249731175,0.429223744292,,5.26950060790945,-1.8442952052395767,294.77558847745775,20,1993-05-25 00:00:00,23.805479452054794
0,-0.0011850572755360569,-0.0017876410702653495,0.5,25,2017-03-09 00:00:00,70,-0.0017006257233158225,0.51598173516,,5.26950060790945,-0.08774918115739272,256.53055435146393,20,1993-05-25 00:00:00,23.805479452054794
0,-0.022947301325376715,-0.031841710189862614,1.0,5,2017-03-09 00:00:00,70,-0.06062663541660239,0.260273972603,,5.146453309863874,-1.577953524541853,139760.18482217213,20,1993-05-25 00:00:00,23.805479452054794
0,-0.014653057872336634,-0.02158771344554376,1.0,15,2017-03-09 00:00:00,70,-0.025104324497537495,0.429223744292,,5.146453309863874,-1.0775372158760232,1557.817499463737,20,1993-05-25 00:00:00,23.805479452054794
0,0.022336605143093085,0.034340410361624586,1.0,25,2017-03-09 00:00:00,70,0.03257604903311832,0.51598173516,,5.146453309863874,1.6808646304759867,1426.708328385649,20,1993-05-25 00:00:00,23.805479452054794
0,-0.02658640260666555,-0.03695988206711646,1.5,5,2017-03-09 00:00:00,70,-0.06864140231897697,0.264150943396,,5.380895709634004,-1.8131691178595255,139753.5341751026,20,1993-05-25 00:00:00,23.805479452054794
0,-0.011252996525281783,-0.016606667359022234,1.5,15,2017-03-09 00:00:00,70,-0.02013272660804022,0.410377358491,,5.380895709634004,-0.8262015164619885,1558.1055788300127,20,1993-05-25 00:00:00,23.805479452054794
0,0.02298894588176722,0.03537983148088834,1.5,25,2017-03-09 00:00:00,70,0.034530318667482726,0.5,,5.380895709634004,1.7265159333741176,1427.0421980821707,20,1993-05-25 00:00:00,23.805479452054794
0,-0.04560456663165038,-0.06187892044139323,2.0,5,2017-03-09 00:00:00,70,-0.11971532532134273,0.264150943396,,6.284149370772907,-3.1622916122614586,8061.26133308223,20,1993-05-25 00:00:00,23.805479452054794
0,-0.014385030863735843,-0.02103690322926861,2.0,15,2017-03-09 00:00:00,70,-0.025552245300871284,0.410377358491,,6.284149370772907,-1.0486062930074036,416.8708538442999,20,1993-05-25 00:00:00,23.805479452054794
0,0.004952573758961154,0.007501623758396064,2.0,25,2017-03-09 00:00:00,70,0.007320942125310283,0.5,,6.284149370772907,0.3660471062655102,282.96151578993204,20,1993-05-25 00:00:00,23.805479452054794
0,-0.03652122788332534,-0.04979262632606775,0.5,5,2017-03-09 00:00:00,70,-0.0924229513645542,0.282442748092,,4.274685810304346,-2.6104192370135837,3310.7515926478413,30,1993-05-25 00:00:00,23.805479452054794
0,0.0391218386026616,0.06357250766905366,0.5,15,2017-03-09 00:00:00,70,0.07941136916271803,0.369505488665,,4.274685810304346,2.934293676800759,2036.448704230556,30,1993-05-25 00:00:00,23.805479452054794
0,0.041690189532484885,0.06371929145368793,0.5,25,2017-03-09 00:00:00,70,0.0475955429278315,0.664122137405,,4.274685810304346,3.160925370016021,845.1063569321018,30,1993-05-25 00:00:00,23.805479452054794
0,-0.029457104198766074,-0.040778948777118976,1.0,5,2017-03-09 00:00:00,70,-0.07675461002396902,0.282442748092,,4.3886027489649315,-2.167878298386461,2950.305629484121,30,1993-05-25 00:00:00,23.805479452054794
0,0.026743337085488664,0.04292457617690675,1.0,15,2017-03-09 00:00:00,70,0.045034329644574614,0.445395210129,,4.3886027489649315,2.005807471505028,1851.9330006965497,30,1993-05-25 00:00:00,23.805479452054794
0,0.06799136332659969,0.10556420020421216,1.0,25,2017-03-09 00:00:00,70,0.07757609720561569,0.664122137405,,4.3886027489649315,5.152000348769459,894.3762188367853,30,1993-05-25 00:00:00,23.805479452054794
0,-0.017128598057242077,-0.02431144336065137,1.5,5,2017-03-09 00:00:00,70,-0.04387824200597589,0.282442748092,,6.594354639048605,-1.2393091253593669,5736.391405895684,30,1993-05-25 00:00:00,23.805479452054794
0,0.04080481444555037,0.06648758304826621,1.5,15,2017-03-09 00:00:00,70,0.06401419447190478,0.472698178644,,6.594354639048605,3.025939313422654,7295.014586993493,30,1993-05-25 00:00:00,23.805479452054794
0,0.08136637532274701,0.12708289602386352,1.5,25,2017-03-09 00:00:00,70,0.09210089198316714,0.664122137405,,6.594354639048605,6.116624124072412,1105.3300063326103,30,1993-05-25 00:00:00,23.805479452054794
0,-0.009932651536129905,-0.014401353555070877,2.0,5,2017-03-09 00:00:00,70,-0.023923834843167128,0.282442748092,,7.734030977616646,-0.6757113657992364,6050.983493157706,30,1993-05-25 00:00:00,23.805479452054794
0,0.062446605826119495,0.10392156583005417,2.0,15,2017-03-09 00:00:00,70,0.1049503174885061,0.435319927336,,7.734030977616646,4.568696458296984,7425.611478808517,30,1993-05-25 00:00:00,23.805479452054794
0,0.10490764789656014,0.1658829744744344,2.0,25,2017-03-09 00:00:00,70,0.11733025253257431,0.664122137405,,7.734030977616646,7.792161809414577,1022.6975933665706,30,1993-05-25 00:00:00,23.805479452054794
0,0.07003429434126603,0.1272349352418054,0.5,5,2017-03-09 00:00:00,80,0.2730239525323069,0.166666666667,,5.15285370502101,4.550399208871614,7930.199579566427,10,1993-06-09 00:00:00,23.764383561643836
0,0.05017975307776186,0.07737846531620914,0.5,15,2017-03-09 00:00:00,80,0.07126205012776633,0.488584474886,,5.15285370502101,3.481753134096155,640.0413076571014,10,1993-06-09 00:00:00,23.764383561643836
0,0.013063924707678228,0.02005899616753266,0.5,25,2017-03-09 00:00:00,80,0.017994764808074215,0.543378995434,,5.15285370502101,0.9777977224478596,236.89478522847867,10,1993-06-09 00:00:00,23.764383561643836
0,0.07836881140063354,0.14438109197536256,1.0,5,2017-03-09 00:00:00,80,0.3064625181535969,0.166666666667,,5.402456592026872,5.107708635893093,6015.991186180848,10,1993-06-09 00:00:00,23.764383561643836
0,0.06143300145251999,0.09527511264747425,1.0,15,2017-03-09 00:00:00,80,0.08786129393050535,0.488584474886,,5.402456592026872,4.292766415782445,660.7532501468619,10,1993-06-09 00:00:00,23.764383561643836
0,0.018772390478748412,0.028892167779796456,1.0,25,2017-03-09 00:00:00,80,0.02606525724299873,0.543378995434,,5.402456592026872,1.416331329642384,249.8053808140368,10,1993-06-09 00:00:00,23.764383561643836
0,0.07182935651130842,0.13118696761415746,1.5,5,2017-03-09 00:00:00,80,0.27617036838304093,0.166666666667,,5.635209966261501,4.602839473050513,4122.934628919852,10,1993-06-09 00:00:00,23.764383561643836
0,0.04752965587078421,0.07355288521947523,1.5,15,2017-03-09 00:00:00,80,0.06704075568550513,0.488584474886,,5.635209966261501,3.2755072412550934,613.9669746742139,10,1993-06-09 00:00:00,23.764383561643836
0,0.016728991562965825,0.025730732938969398,1.5,25,2017-03-09 00:00:00,80,0.023006925796207372,0.543378995434,,5.635209966261501,1.2501480227162798,254.75954872919093,10,1993-06-09 00:00:00,23.764383561643836
0,0.07695998571498766,0.14316827205101829,2.0,5,2017-03-09 00:00:00,80,0.2980221150757755,0.166666666667,,5.997069610242156,4.967035251262741,23157.76145273241,10,1993-06-09 00:00:00,23.764383561643836
0,0.04821400852423075,0.07472983839085322,2.0,15,2017-03-09 00:00:00,80,0.06797430190437213,0.488584474886,,5.997069610242156,3.321118860167771,600.361894740705,10,1993-06-09 00:00:00,23.764383561643836
0,0.008516473317387733,0.013084413155846028,2.0,25,2017-03-09 00:00:00,80,0.011695677288942262,0.543378995434,,5.997069610242156,0.6355185376183181,267.35037129749014,10,1993-06-09 00:00:00,23.764383561643836
0,-0.03414222401656748,-0.045153722767937006,0.5,5,2017-03-09 00:00:00,80,-0.0715362655666998,0.345,,4.379041971021902,-2.468001162051059,6415.96295911082,20,1993-06-09 00:00:00,23.764383561643836
0,0.022876494593286462,0.0347307331436702,0.5,15,2017-03-09 00:00:00,80,0.04659126178309297,0.375,,4.379041971021902,1.7471723168659858,344.3267058190024,20,1993-06-09 00:00:00,23.764383561643836
0,0.06047555556651878,0.09337087595487463,0.5,25,2017-03-09 00:00:00,80,0.09860364929674577,0.47,,4.379041971021902,4.634371516947167,528.4341669076106,20,1993-06-09 00:00:00,23.764383561643836
0,-0.019882185994907615,-0.02776801960605986,1.0,5,2017-03-09 00:00:00,80,-0.05166764004545341,0.276243093923,,6.161585066497288,-1.4272828741837773,1235.1318924310347,20,1993-06-09 00:00:00,23.764383561643836
0,0.011209034190293224,0.016987316172479554,1.0,15,2017-03-09 00:00:00,80,0.02747394499972479,0.310476190476,,6.161585066497288,0.8530005780867267,290.16980697411924,20,1993-06-09 00:00:00,23.764383561643836
0,0.0673400197391441,0.10503075943934552,1.0,25,2017-03-09 00:00:00,80,0.11431896588056303,0.447513812155,,6.161585066497288,5.115931622279568,552.6637050702541,20,1993-06-09 00:00:00,23.764383561643836
0,-0.026210555769049328,-0.03625341891256335,1.5,5,2017-03-09 00:00:00,80,-0.0677080710323847,0.276243093923,,6.790275899072928,-1.8703887025520394,1022.4472233019475,20,1993-06-09 00:00:00,23.764383561643836
0,0.01199481708380752,0.01815828270776411,1.5,15,2017-03-09 00:00:00,80,0.02937134623310333,0.310476190476,,6.790275899072928,0.9119103687611485,295.2925964761029,20,1993-06-09 00:00:00,23.764383561643836
0,0.07935541442315926,0.12440958016101174,1.5,25,2017-03-09 00:00:00,80,0.13490542564912106,0.447513812155,,6.790275899072928,6.037204131259277,547.1883314264393,20,1993-06-09 00:00:00,23.764383561643836
0,-0.025729386367558574,-0.03696828174743692,2.0,5,2017-03-09 00:00:00,80,-0.06726793346798138,0.291666666667,,7.014196212538271,-1.9619813928162033,40449846.41751734,20,1993-06-09 00:00:00,23.764383561643836
0,0.01681740480915255,0.02595884625793663,2.0,15,2017-03-09 00:00:00,80,0.03959611830828362,0.328703703704,,7.014196212538271,1.3015390740223731,40449716.36603855,20,1993-06-09 00:00:00,23.764383561643836
0,0.08957434091391767,0.14224001727011065,2.0,25,2017-03-09 00:00:00,80,0.1540532411892123,0.447513812155,,7.014196212538271,6.8940953239374325,40449957.61237947,20,1993-06-09 00:00:00,23.764383561643836
0,0.03825446292975751,0.05982492748500795,0.5,5,2017-03-09 00:00:00,80,0.11159175012656664,0.204029511918,,6.862233263647544,2.276801031243081,10961.03349856311,30,1993-06-09 00:00:00,23.764383561643836
0,0.06782311631353802,0.1115064972866695,0.5,15,2017-03-09 00:00:00,80,0.130217498188505,0.382194244604,,6.862233263647544,4.976837835442227,3875.9130385240896,30,1993-06-09 00:00:00,23.764383561643836
0,0.09298466590752358,0.1470113770144771,0.5,25,2017-03-09 00:00:00,80,0.15074126144590982,0.448,,6.862233263647544,6.753208512777187,473.34416459185826,30,1993-06-09 00:00:00,23.764383561643836
0,0.024251078304636322,0.03625203255780533,1.0,5,2017-03-09 00:00:00,80,0.06669632301054766,0.204029511918,,5.65851169494751,1.3608018230586438,6646.413421182784,30,1993-06-09 00:00:00,23.764383561643836
0,0.05245366421823154,0.08470962248942496,1.0,15,2017-03-09 00:00:00,80,0.09845741339666339,0.382194244604,,5.65851169494751,3.7629856738834677,3491.7364848008297,30,1993-06-09 00:00:00,23.764383561643836
0,0.08277249398337877,0.12984388449508627,1.0,25,2017-03-09 00:00:00,80,0.13154018095769482,0.448,,5.65851169494751,5.8930001069051,498.69038054703276,30,1993-06-09 00:00:00,23.764383561643836
0,0.011748815652558222,0.016761378780342655,1.5,5,2017-03-09 00:00:00,80,0.033833703786900024,0.204029511918,,4.339306413412647,0.6903074070029103,5962.785317568626,30,1993-06-09 00:00:00,23.764383561643836
0,0.04224269208280798,0.06809721034478887,1.5,15,2017-03-09 00:00:00,80,0.08249966019698379,0.382194244604,,4.339306413412647,3.1530895309100693,3237.5522964307224,30,1993-06-09 00:00:00,23.764383561643836
0,0.0741561914870323,0.11653474894852763,1.5,25,2017-03-09 00:00:00,80,0.12192949006070831,0.448,,4.339306413412647,5.462441154720077,425.0306270493809,30,1993-06-09 00:00:00,23.764383561643836
0,-0.0017442739867040962,-0.0024160323854066925,2.0,5,2017-03-09 00:00:00,80,-0.00481160348547146,0.204029511918,,3.65455839235036,-0.09817091106850695,2111.6348175015974,30,1993-06-09 00:00:00,23.764383561643836
0,0.028657848181660315,0.045717853088757796,2.0,15,2017-03-09 00:00:00,80,0.05597660930618002,0.382194244604,,3.65455839235036,2.1393937909287564,3177.7917441983327,30,1993-06-09 00:00:00,23.764383561643836
0,0.07641132562266778,0.12005205771590585,2.0,25,2017-03-09 00:00:00,80,0.12540087448408854,0.448,,3.65455839235036,5.6179591768875214,430.23878258441874,30,1993-06-09 00:00:00,23.764383561643836
0,0.021210031372091626,0.03632307398245,0.5,5,2017-03-09 00:00:00,90,0.055977667164289785,0.239495798319,,1.944823193623968,1.340641608556381,94194.73267196988,10,1993-06-23 00:00:00,23.726027397260275
0,-0.017714485428356463,-0.02604625104283339,0.5,15,2017-03-09 00:00:00,90,-0.026492189666229415,0.474789915966,,1.944823193623968,-1.2578224505394364,668.9774218286814,10,1993-06-23 00:00:00,23.726027397260275
0,0.041688971763279896,0.06449141867803479,0.5,25,2017-03-09 00:00:00,90,0.06182775680306829,0.5,,1.944823193623968,3.0913878401534145,440.2004563831957,10,1993-06-23 00:00:00,23.726027397260275
0,0.03397065147119894,0.058809544602418766,1.0,5,2017-03-09 00:00:00,90,0.08956715767522462,0.239495798319,,1.561838790332093,2.1450957930618797,92551.72023881899,10,1993-06-23 00:00:00,23.726027397260275
0,-0.016865500104828325,-0.02480007360161077,1.0,15,2017-03-09 00:00:00,90,-0.025185867666267795,0.474789915966,,1.561838790332093,-1.1957995992807557,664.2755566441789,10,1993-06-23 00:00:00,23.726027397260275
0,0.03505216179376672,0.054157896293953026,1.0,25,2017-03-09 00:00:00,90,0.05194849272101365,0.5,,1.561838790332093,2.5974246360506825,437.44723514984673,10,1993-06-23 00:00:00,23.726027397260275
0,0.03889911628984326,0.06831582864903868,1.5,5,2017-03-09 00:00:00,90,0.10146928678815322,0.239495798319,,3.0125443751643832,2.430146784421905,95000.93289900772,10,1993-06-23 00:00:00,23.726027397260275
0,-0.011307671379902861,-0.016689386278038492,1.5,15,2017-03-09 00:00:00,90,-0.016830163993001048,0.474789915966,,3.0125443751643832,-0.7990792147937298,672.9294546741136,10,1993-06-23 00:00:00,23.726027397260275
0,0.04629556673649079,0.0719811999570145,1.5,25,2017-03-09 00:00:00,90,0.06874544452924347,0.5,,3.0125443751643832,3.4372722264621736,449.5327869733725,10,1993-06-23 00:00:00,23.726027397260275
0,0.02247877707902967,0.03761787339493182,2.0,5,2017-03-09 00:00:00,90,0.060760324310158605,0.239495798319,,3.1854480924401685,1.4551842376801183,36647.30755256716,10,1993-06-23 00:00:00,23.726027397260275
0,-0.009175415042105225,-0.013538261438961089,2.0,15,2017-03-09 00:00:00,90,-0.013713833184827393,0.474789915966,,3.1854480924401685,-0.6511189705401099,436.4640725306428,10,1993-06-23 00:00:00,23.726027397260275
0,0.04985227933866191,0.07757266625320569,2.0,25,2017-03-09 00:00:00,90,0.07420323660463257,0.5,,3.1854480924401685,3.7101618302316286,486.78180564762033,10,1993-06-23 00:00:00,23.726027397260275
0,0.03455425576588961,0.05408373751038894,0.5,5,2017-03-09 00:00:00,90,0.1336768248742003,0.160256410256,,5.630617998106779,2.142256808881382,328.9089967852078,20,1993-06-23 00:00:00,23.726027397260275
0,0.04734869117707576,0.07553477179422302,0.5,15,2017-03-09 00:00:00,90,0.09678385226390682,0.35594639866,,5.630617998106779,3.4449863661778712,2365.6392903846963,20,1993-06-23 00:00:00,23.726027397260275
0,0.09698149976393698,0.15251487170169623,0.5,25,2017-03-09 00:00:00,90,0.1559622509241282,0.435897435897,,5.630617998106779,6.798354527461425,1318.160178658218,20,1993-06-23 00:00:00,23.726027397260275
0,0.015823986224600142,0.02220336890102895,1.0,5,2017-03-09 00:00:00,90,0.04201939773662039,0.237179487179,,4.2585584781729136,0.9966139206760483,311.5129737142603,20,1993-06-23 00:00:00,23.726027397260275
0,0.03168175228190261,0.04944535769481612,1.0,15,2017-03-09 00:00:00,90,0.06451698234671983,0.358974358974,,4.2585584781729136,2.315994238087149,2055.0127322892063,20,1993-06-23 00:00:00,23.726027397260275
0,0.10211453531791176,0.1597141481853586,1.0,25,2017-03-09 00:00:00,90,0.13268838354998017,0.557692307692,,4.2585584781729136,7.399929082594436,1281.8923215951324,20,1993-06-23 00:00:00,23.726027397260275
0,0.006602992338792776,0.009058436689798662,1.5,5,2017-03-09 00:00:00,90,0.017016440228866628,0.237179487179,,3.835247989042667,0.40359505671021534,328.97494680130256,20,1993-06-23 00:00:00,23.726027397260275
0,0.004483125138367532,0.00690332214346522,1.5,15,2017-03-09 00:00:00,90,0.009131970794538853,0.358974358974,,3.835247989042667,0.32781433621418277,2004.1774043859273,20,1993-06-23 00:00:00,23.726027397260275
0,0.07381849857743061,0.11424512975091149,1.5,25,2017-03-09 00:00:00,90,0.0956921967764233,0.557692307692,,3.835247989042667,5.336680204838551,1279.0269129952317,20,1993-06-23 00:00:00,23.726027397260275
0,0.008362617581679244,0.011490437781237116,2.0,5,2017-03-09 00:00:00,90,0.021557244961544524,0.237179487179,,4.039017704514203,0.5112936304980664,310.61884407168577,20,1993-06-23 00:00:00,23.726027397260275
0,0.008030241006064417,0.012370911181608685,2.0,15,2017-03-09 00:00:00,90,0.01636063934265104,0.358974358974,,4.039017704514203,0.5873050020438253,1967.0977350204548,20,1993-06-23 00:00:00,23.726027397260275
0,0.06783745099327282,0.10481319118338918,2.0,25,2017-03-09 00:00:00,90,0.0880597366161645,0.557692307692,,4.039017704514203,4.911023772824152,1247.7183836635825,20,1993-06-23 00:00:00,23.726027397260275
0,0.008536554104960455,0.013341455125420992,0.5,5,2017-03-09 00:00:00,90,0.028170051426250543,0.190008663009,,6.207336835231092,0.5352553808395832,559383.7445140086,30,1993-06-23 00:00:00,23.726027397260275
0,0.04412117513875688,0.07256384939341684,0.5,15,2017-03-09 00:00:00,90,0.0979715643615179,0.326923076923,,6.207336835231092,3.202916527203592,25894.712534427,30,1993-06-23 00:00:00,23.726027397260275
0,0.05824487397465756,0.09105095830586628,0.5,25,2017-03-09 00:00:00,90,0.05097882860513255,0.795013850416,,6.207336835231092,4.0528874819038885,356.7174535100281,30,1993-06-23 00:00:00,23.726027397260275
0,0.018386071229499205,0.029542648833051438,1.0,5,2017-03-09 00:00:00,90,0.05836961306440151,0.190008663009,,7.4918093067883,1.1090732138717918,531806.4268802099,30,1993-06-23 00:00:00,23.726027397260275
0,0.05501379902972123,0.09017816997880886,1.0,15,2017-03-09 00:00:00,90,0.12191028020076898,0.326923076923,,7.4918093067883,3.9855283911791384,24686.202679099188,30,1993-06-23 00:00:00,23.726027397260275
0,0.06675393063938034,0.10492568994251171,1.0,25,2017-03-09 00:00:00,90,0.05819808059321736,0.795013850416,,7.4918093067883,4.626828013920603,425.50595120278257,30,1993-06-23 00:00:00,23.726027397260275
0,0.0029417312677031877,0.004430235301389294,1.5,5,2017-03-09 00:00:00,90,0.009980672491285836,0.171344165436,,6.270539996373459,0.17101299985069485,494168.2965743833,30,1993-06-23 00:00:00,23.726027397260275
0,0.050875234148843686,0.08253485085063603,1.5,15,2017-03-09 00:00:00,90,0.11049297542209789,0.326923076923,,6.270539996373459,3.612270350337954,22833.018878961368,30,1993-06-23 00:00:00,23.726027397260275
0,0.058944322573646304,0.09182587246898738,1.5,25,2017-03-09 00:00:00,90,0.050591667924329634,0.795013850416,,6.270539996373459,4.022107671546427,368.6537971184924,30,1993-06-23 00:00:00,23.726027397260275
