,start,end,years,mean annl pct return,max drawdown,mar,Sortino Ratio annl,Sharp Ratio annl,long ma,short ma,atr thrshld,days in trade
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,6.550556006733621,0.36,0.18195988907592858,0.16062131971603308,0.08866867116151472,270,60,0.5,30
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,6.0531844666077195,0.36,0.16814401296132062,0.1468108618299493,0.08494358069523303,270,60,0.5,40
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,7.4033457830837035,0.364444444444,0.20314058551143124,0.18340730160239335,0.1058201672090058,270,60,0.5,50
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,9.721105996088308,0.457547169811,0.21246128568770187,0.22803216372457488,0.13119606171789042,270,60,0.5,60
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.973229567941218,0.36,0.16592304355391788,0.1458254702877862,0.08196981598564722,270,60,1.0,30
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.899498007693005,0.36,0.16387494465813424,0.1449981183948354,0.08425146838042635,270,60,1.0,40
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,7.354726851638804,0.364444444444,0.20180652946568714,0.1842871511131162,0.1066780957648282,270,60,1.0,50
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,9.757620424678315,0.457547169811,0.21325933299296798,0.23094335097963936,0.1331326513854438,270,60,1.0,60
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,4.976885317696533,0.36,0.13824681438045522,0.12302851004813826,0.07023488667827484,270,60,1.5,30
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.21278593162906,0.36,0.1447996092119141,0.13031216797970646,0.07658684534512952,270,60,1.5,40
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.983281659497464,0.364444444444,0.16417541138864036,0.15135907204090973,0.08901687301874917,270,60,1.5,50
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,8.637517846260101,0.457547169811,0.18877874055743604,0.20715012536201166,0.12066893762916134,270,60,1.5,60
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,4.4936195288837855,0.36,0.1248227646912126,0.1058295658402818,0.06263793112496988,270,60,2.0,30
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,4.379583536493947,0.36,0.12165509823593942,0.10482911127957573,0.06352420028634957,270,60,2.0,40
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.374163524938846,0.364444444444,0.14746180403794756,0.13107270144059374,0.07889995250681194,270,60,2.0,50
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,6.781059596729122,0.457547169811,0.14820460149552211,0.15601558065286464,0.09358094707271532,270,60,2.0,60
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,4.807047887237981,0.331967213115,0.1448048993192619,0.11080366154326875,0.06563722342616965,270,60,2.5,30
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,4.761271880853046,0.331967213115,0.14342596776890099,0.11200165962656536,0.06754649485475511,270,60,2.5,40
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,6.529630570402345,0.336065573771,0.19429632429000762,0.15762177823807202,0.09406615150662519,270,60,2.5,50
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,7.2216029070578,0.457547169811,0.15783297075219008,0.16392949506604554,0.09786810029342462,270,60,2.5,60
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.448634107223982,0.324,0.16816771935876,0.1448458404103336,0.08039325213798618,270,70,0.5,30
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,7.00752562417033,0.324,0.21628165506697922,0.18328221632773764,0.10237562860803372,270,70,0.5,40
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,8.702516094708335,0.328,0.26532061264353113,0.22758518395407015,0.12993884636494912,270,70,0.5,50
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,7.652037925007638,0.488372093023,0.156684586083493,0.18321693256276028,0.10700872036549337,270,70,0.5,60
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.0607613537443585,0.301115241636,0.1680672597724914,0.136535039722434,0.07623085748562156,270,70,1.0,30
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,6.5489204428929915,0.314527503526,0.2082145557852524,0.17261648685130265,0.0969308219436202,270,70,1.0,40
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,8.493209841998507,0.314527503526,0.27003075237564744,0.22507683920521956,0.12877812052893267,270,70,1.0,50
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,7.6479414092956555,0.48,0.15933211269365846,0.18498929294896868,0.10818353179040124,270,70,1.0,60
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,3.318126342501415,0.301115241636,0.11019456618924031,0.08751655382003534,0.051099092001843066,270,70,1.5,30
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.4157480828257665,0.301115241636,0.17985632521976241,0.14231941883622343,0.08161617558267872,270,70,1.5,40
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,6.185064187796119,0.31,0.19951819960632422,0.16037622758017225,0.09487609187783931,270,70,1.5,50
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.381208571813745,0.545,0.09873777195988444,0.12669402511190483,0.07633881701866999,270,70,1.5,60
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,3.576185846440416,0.301115241636,0.11876469045585619,0.09620540499235279,0.055448649414446806,270,70,2.0,30
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.8603978126124945,0.301115241636,0.1946230878509507,0.1567192606279357,0.08881333116796801,270,70,2.0,40
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,7.193280815935044,0.31,0.23204131664306338,0.1892905009759484,0.1097870105724441,270,70,2.0,50
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.398653821630739,0.545,0.09905786828680176,0.12803831982719774,0.0767982992101827,270,70,2.0,60
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,3.6894468329018215,0.275510204082,0.13391325541643154,0.09800366718249737,0.05645258149928564,270,70,2.5,30
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.7678657037779635,0.278911564626,0.20679908742812267,0.14856712962493387,0.08569209791320792,270,70,2.5,40
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,7.41638399149116,0.31,0.23923819327390577,0.19297789280563074,0.11215768028014987,270,70,2.5,50
0,1994-03-09 00:00:00,2017-03-03 00:00:00,23.0,5.333034980961382,0.545,0.09785385286167594,0.125322696593948,0.07526196094011792,270,70,2.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.623311882648239,0.369863013699,0.09796361756789292,0.0956127494164084,0.057236060917740306,280,30,0.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.940911434799222,0.369863013699,0.13358760545938103,0.12341786924307262,0.07374541438886009,280,30,0.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.61430041427633,0.396313364055,0.14166316161604242,0.13839407587568983,0.0838044868238379,280,30,0.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,8.74472906666055,0.396313364055,0.22065188458899318,0.2220566742061481,0.13128070225236282,280,30,0.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.270832350499787,0.369863013699,0.11547065243943407,0.11275930124101821,0.0666992136442999,280,30,1.0,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.904630710377611,0.369863013699,0.13260668216946345,0.12242649193590702,0.07318034575453594,280,30,1.0,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.327667352733579,0.400621118012,0.15794642539381504,0.15573062462352485,0.09321142656353255,280,30,1.0,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,8.806753627107433,0.400621118012,0.21982749363787563,0.22317987543903653,0.13203380370760634,280,30,1.0,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.921619767611651,0.369863013699,0.1330660159391245,0.13270891840848,0.07770165691042762,280,30,1.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.796681572964556,0.369863013699,0.1296880573431106,0.12184007466564716,0.07307485349722279,280,30,1.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.0374032830253554,0.400621118012,0.15070107419644696,0.1485998127810144,0.09003282787810772,280,30,1.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,9.172026353858097,0.400621118012,0.22894515394901624,0.23678459914993882,0.14001516343839798,280,30,1.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.829218398187596,0.369863013699,0.13056775669173348,0.1308360367270815,0.07641262424716408,280,30,2.0,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.9928053964385155,0.369863013699,0.13499066442222113,0.12746869029968155,0.0761270626652982,280,30,2.0,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.9704223187714955,0.400621118012,0.14902914625150565,0.14749288884052106,0.08921144866525912,280,30,2.0,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,9.38419446751082,0.400621118012,0.2342411332200377,0.2432024356587092,0.1434569919379632,280,30,2.0,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.91890197173579,0.369863013699,0.13299253479136974,0.13035984313289328,0.0769805760581575,280,30,2.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.554120746125557,0.369863013699,0.15016696832116647,0.14053969054779594,0.08405299736328853,280,30,2.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.775768388579295,0.400621118012,0.16913158303275463,0.1663210436023893,0.10065945399366451,280,30,2.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,10.210146203015613,0.400621118012,0.25485791297449845,0.2610475122606549,0.15439674282613733,280,30,2.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.963884208181878,0.369863013699,0.10717168414713538,0.11002302701066999,0.06470245459669693,280,40,0.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.2551444067640665,0.371757925072,0.11446008598039786,0.1118849250168973,0.06689069655911076,280,40,0.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.184771098122232,0.374429223744,0.13847132566935233,0.13539496823927072,0.08141141547263184,280,40,0.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,7.152569238664452,0.374429223744,0.1910259345448055,0.19289134900297836,0.1141549502279441,280,40,0.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.7145236175718965,0.369863013699,0.10042971262323615,0.10284365682596004,0.060578500647653584,280,40,1.0,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.310129971069432,0.371757925072,0.11593915503574374,0.11333071748625231,0.06773939620885887,280,40,1.0,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.869755494102734,0.374429223744,0.1300581040498078,0.12686202124048374,0.07639654821915687,280,40,1.0,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,7.055380624128826,0.374429223744,0.18843028740050055,0.19026959749912756,0.1126186849980862,280,40,1.0,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.3609064188746096,0.369863013699,0.0908689513251247,0.08480414207582768,0.051742532673862834,280,40,1.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.337842440054618,0.371757925072,0.11668459896891115,0.10416325545772398,0.06370538762692075,280,40,1.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.743951638104217,0.374429223744,0.15340553765179696,0.1390772997824437,0.08422128165912512,280,40,1.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,8.982736501417875,0.374429223744,0.2399047919280947,0.22651958248825635,0.1320489630059086,280,40,1.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.156201882517262,0.369863013699,0.08533434719398182,0.08063446137015465,0.04903704772318722,280,40,2.0,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.145889288526972,0.371757925072,0.11152120799371013,0.10045624250342318,0.06128732352880877,280,40,2.0,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.731713605212341,0.374429223744,0.15307869262700177,0.13985416636939124,0.08447883355501874,280,40,2.0,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,8.958283121339727,0.374429223744,0.23925170775283688,0.2275275758426453,0.13228505163721074,280,40,2.0,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.355283780499474,0.369863013699,0.09071693184313029,0.0857416823232873,0.05211457547731591,280,40,2.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.482108019373299,0.371757925072,0.12056523121880125,0.10862114767029993,0.06617847190156469,280,40,2.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.7935545792667575,0.374429223744,0.15473029912918668,0.14134779426895452,0.08536051883847962,280,40,2.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,8.98523955445658,0.374429223744,0.23997164175925034,0.2277749335649379,0.13242336083275696,280,40,2.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.0871117358982625,0.36,0.08575310377494923,0.07885990360147793,0.046529057505056697,280,50,0.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,2.5461881616917204,0.36,0.07072744893587905,0.0635829431261776,0.03926375097739391,280,50,0.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.8197900572750187,0.364444444444,0.1048113125471743,0.09639505132767996,0.05848530397241019,280,50,0.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.476651801371312,0.364444444444,0.12283495796444957,0.11514838177845967,0.0697633074142672,280,50,0.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,2.6331601172558505,0.36,0.07314333659043815,0.06765469340842041,0.04030041808569396,280,50,1.0,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,2.6662770757535315,0.36,0.0740632521042626,0.06788228629248994,0.0420031230289385,280,50,1.0,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,2.815611526237438,0.364444444444,0.07725763334187642,0.07187690319293943,0.0442245778976116,280,50,1.0,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.9033542086900797,0.364444444444,0.10710423133600205,0.10131162970111086,0.0619190300411885,280,50,1.0,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.114101715634754,0.36,0.08650282543429619,0.07877595417227867,0.04646688244880703,280,50,1.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.0499962404272996,0.36,0.08472211778964472,0.07622450215524375,0.046771336842479916,280,50,1.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.09868676467291,0.364444444444,0.1124639661038233,0.10356032451977036,0.06278862697545111,280,50,1.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.69440223940174,0.364444444444,0.12880981754455245,0.12088910068566244,0.0731160255078601,280,50,1.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,2.7265833522082117,0.36,0.07573842645022588,0.06403046918134712,0.03879584865304298,280,50,2.0,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.281862588144757,0.36,0.09116284967068503,0.07559612152698403,0.0469521033407812,280,50,2.0,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.090156926059697,0.364444444444,0.13966894004431282,0.12005181716536932,0.07278823524865444,280,50,2.0,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.926447172850692,0.364444444444,0.190054952913575,0.16827921900234866,0.09921532846117176,280,50,2.0,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,2.6043892684550762,0.36,0.07234414634597222,0.060564930100381796,0.036918033225625896,280,50,2.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.5092359866648604,0.36,0.09747877740735438,0.08131991707131757,0.05033088340462382,280,50,2.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.2529021763162875,0.364444444444,0.1441345109354995,0.1244423191812979,0.07524760855041929,280,50,2.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,7.1433452651547436,0.364444444444,0.1960064249585029,0.17431498691194533,0.10249424488287648,280,50,2.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,2.5056370248566884,0.301115241636,0.08321189625758313,0.062320019843496575,0.0382322479920107,280,60,0.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,2.5454750486826105,0.309722222222,0.0821857414821291,0.06350566019127704,0.03909369965023906,280,60,0.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.6736003502528813,0.309722222222,0.11860951803507057,0.09358499658253153,0.05747801927342536,280,60,0.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.0040556243035486,0.452380952381,0.08851070327407723,0.09463338048164892,0.05788727399288589,280,60,0.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,2.6763478584884925,0.301115241636,0.08888118196708357,0.06690924065241992,0.040926657660039424,280,60,1.0,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,2.716252227760929,0.309722222222,0.08769962349721382,0.06803168238590415,0.04178504941916302,280,60,1.0,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.7373299450700337,0.309722222222,0.12066715517714902,0.0953944269833882,0.05852130773000072,280,60,1.0,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.2285407323631174,0.452380952381,0.09347300566276237,0.10017448403948118,0.061189714136699935,280,60,1.0,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,3.995006580332583,0.301115241636,0.13267367532215107,0.09290190963486392,0.05651879881978709,280,60,1.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.076453820655824,0.309722222222,0.1639034417431476,0.12120276619689355,0.07128988946093333,280,60,1.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.268009267486518,0.309722222222,0.20237518711167227,0.15333948527558336,0.09083519087961477,280,60,1.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,7.448467393466274,0.452380952381,0.16465033185556802,0.1725357440086008,0.10230511926068869,280,60,1.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.518860178664763,0.275510204082,0.1640178879663446,0.10706095627635127,0.06235370486042345,280,60,2.0,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.591702992655633,0.314527503526,0.14598732833151756,0.108327799395538,0.06448891942607321,280,60,2.0,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.596255324939859,0.314527503526,0.20971950786467972,0.1645524584289938,0.09670459438551803,280,60,2.0,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,7.749580954163626,0.452380952381,0.1713065263551936,0.18222126325132434,0.10743666515263232,280,60,2.0,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.284694272199264,0.275510204082,0.1918148291390773,0.12683920169037208,0.07320022202704936,280,60,2.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.222426141946079,0.314527503526,0.1660403647820524,0.12443096143923192,0.07356818065925368,280,60,2.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,7.48462100287024,0.314527503526,0.23796395923923752,0.18843775865640974,0.11002167602082621,280,60,2.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,8.544754111583885,0.44578313253,0.19167961925985208,0.2023502108369807,0.11874349557972481,280,60,2.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.328142701046889,0.26409495549,0.16388585283739335,0.11266788202111204,0.06329378278735602,280,70,0.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.945274007811041,0.26409495549,0.2251188023182382,0.15117874624228456,0.08586146734802111,280,70,0.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.929645950917496,0.26409495549,0.26239221184934775,0.18136652391110608,0.10380537752930939,280,70,0.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,7.110030544617185,0.427860696517,0.1661762952869813,0.16996592931040014,0.09929321463419896,280,70,0.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.352307716493908,0.26409495549,0.16480086522005016,0.11656595077739369,0.0660158685649099,280,70,1.0,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,5.869999137405024,0.26409495549,0.22226850666353845,0.15335093216934872,0.08745970358412113,280,70,1.0,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.891762981098237,0.26409495549,0.2609577668123713,0.1843473264887027,0.1059124395969377,280,70,1.0,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.964800313534325,0.427860696517,0.1627819608163238,0.16972132971023213,0.09944149924967106,280,70,1.0,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.664622395005247,0.26409495549,0.17662671315918735,0.12524101534910492,0.07078320353320527,280,70,1.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.083570452748677,0.26409495549,0.23035542051419136,0.15894062186425892,0.09061309731767285,280,70,1.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,7.316560546918538,0.26409495549,0.27704279823725236,0.19608592882678114,0.11248847519298448,280,70,1.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,7.322271099422428,0.427860696517,0.17113680127719683,0.1786700363337439,0.10457561729631958,280,70,1.5,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.376549265575247,0.26409495549,0.1657187755616694,0.11843312949995045,0.06765689679656374,280,70,2.0,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.275708281644077,0.26409495549,0.23763075178809584,0.16591860403771105,0.09487375205113212,280,70,2.0,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,8.068215074223929,0.280205655527,0.2879390517314783,0.21769075299993645,0.12415354056626078,280,70,2.0,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.998376133843243,0.488372093023,0.14330008274060274,0.17105020818707814,0.1007615075045785,280,70,2.0,60
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.254020335986142,0.26409495549,0.16107919699183473,0.11732210436705368,0.06759168510713005,280,70,2.5,30
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,4.4534903460914155,0.274074074074,0.1624922153303596,0.11438586523364022,0.06792383414987585,280,70,2.5,40
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,7.527273822322167,0.280205655527,0.26863390063149795,0.19924675378858983,0.11575960867290239,280,70,2.5,50
0,1994-03-23 00:00:00,2017-03-03 00:00:00,22.96164383561644,6.837146742611933,0.488372093023,0.13999871901539013,0.1674706152267208,0.0993969269033465,280,70,2.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.593564131403282,0.331967213115,0.10825057383486006,0.09609592503565438,0.0574699027847163,290,30,0.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.151807712307409,0.331967213115,0.12506680022258868,0.1112241034486267,0.06681179631020287,290,30,0.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.375885435053584,0.408874801902,0.10702262439995386,0.11429609699315137,0.06971815878070411,290,30,0.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,6.593529367826112,0.408874801902,0.16126035004256875,0.17934674362348962,0.10757150654320048,290,30,0.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.181050414387543,0.331967213115,0.09582423470500372,0.084814420360012,0.05105685892665303,290,30,1.0,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.9169772841344264,0.332835820896,0.11768496772959945,0.10453824516291142,0.06310127591822098,290,30,1.0,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.176108340002815,0.385074626866,0.10844932510860031,0.10908023681895694,0.06671216923635728,290,30,1.0,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,6.86504705407236,0.385074626866,0.1782783537297862,0.1867448320828896,0.11112538318504288,290,30,1.0,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.1178922701373457,0.331967213115,0.0939216930757386,0.08244042845405443,0.05068058331007093,290,30,1.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.0527137412728065,0.332835820896,0.12176314828039383,0.10715496607756579,0.06546396459020067,290,30,1.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.9160297555856936,0.385074626866,0.12766433861404716,0.12911493120519377,0.07908725311454944,290,30,1.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,7.4156708673673855,0.385074626866,0.19257749926884307,0.20138418327608537,0.12063970131555614,290,30,1.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.0099466959694787,0.331967213115,0.09066999923660791,0.07664048232760412,0.047412200180905174,290,30,2.0,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,5.2201090991671695,0.332835820896,0.15683735858484335,0.1350083133653698,0.08124557299409578,290,30,2.0,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,5.922889805540388,0.385074626866,0.15381147944620396,0.14577939981199337,0.08967519129834833,290,30,2.0,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,9.546734601252949,0.385074626866,0.2479190768542434,0.24400953440098372,0.14528981368838037,290,30,2.0,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.6917743712486564,0.31640625,0.08507336284439637,0.06816838081572506,0.04225943454536397,290,30,2.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.937672438286644,0.332835820896,0.14835159343731186,0.12758008037932916,0.07680628521460357,290,30,2.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,5.541872257041036,0.385074626866,0.14391683768284871,0.13626427497974491,0.08398904762092502,290,30,2.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,8.224761334495945,0.385074626866,0.21358876333768553,0.20847657078367202,0.12505922373483455,290,30,2.5,60
