,0,1,2,3,4,5,sharpe_ratio,return_annualized,amzn_return_pct,xom_return_pct,aapl_return_pct,cof_return_pct
0,,,,,,,0.2899295929639822,13.883532111976885,0.05,0.15,0.05,0.35
0,,,,,,,0.27938011524449247,16.616943414625894,0.05,0.15,0.05,0.45
0,,,,,,,0.2719099324453718,19.3503547172749,0.05,0.15,0.05,0.55
0,,,,,,,0.2663715428707703,22.083766019923914,0.05,0.15,0.05,0.65
0,,,,,,,0.26211225391023824,24.81717732257293,0.05,0.15,0.05,0.75
0,,,,,,,0.4011209886333381,9.083624520189904,0.05,0.15,0.15,0.05
0,,,,,,,0.37461188569162857,11.817035822838916,0.05,0.15,0.15,0.15
0,,,,,,,0.34687895883072956,14.550447125487924,0.05,0.15,0.15,0.25
0,,,,,,,0.32627309485973405,17.283858428136924,0.05,0.15,0.15,0.35
0,,,,,,,0.31128818371779043,20.017269730785934,0.05,0.15,0.15,0.45
0,,,,,,,0.3001268189818231,22.750681033434955,0.05,0.15,0.15,0.55
0,,,,,,,0.2915661454070046,25.484092336083975,0.05,0.15,0.15,0.65
0,,,,,,,0.28482187219375915,28.21750363873297,0.05,0.15,0.15,0.75
0,,,,,,,0.4092542484684556,12.483950836349955,0.05,0.15,0.25,0.05
0,,,,,,,0.393294948023188,15.217362138998965,0.05,0.15,0.25,0.15
0,,,,,,,0.370623714113311,17.95077344164798,0.05,0.15,0.25,0.25
0,,,,,,,0.35078913831087166,20.68418474429699,0.05,0.15,0.25,0.35
0,,,,,,,0.33487757562026915,23.417596046946002,0.05,0.15,0.25,0.45
0,,,,,,,0.3222519372738785,26.151007349595012,0.05,0.15,0.25,0.55
0,,,,,,,0.3121394192747261,28.88441865224401,0.05,0.15,0.25,0.65
0,,,,,,,0.30392041676077436,31.61782995489302,0.05,0.15,0.25,0.75
0,,,,,,,0.4093566423139857,15.884277152510016,0.05,0.15,0.35,0.05
0,,,,,,,0.4009081599208227,18.617688455159023,0.05,0.15,0.35,0.15
0,,,,,,,0.38411830427816834,21.35109975780803,0.05,0.15,0.35,0.25
0,,,,,,,0.3670733593767636,24.084511060457025,0.05,0.15,0.35,0.35
0,,,,,,,0.35206102890744595,26.817922363106064,0.05,0.15,0.35,0.45
0,,,,,,,0.33937420324446,29.551333665755052,0.05,0.15,0.35,0.55
0,,,,,,,0.3287494201274392,32.28474496840407,0.05,0.15,0.35,0.65
0,,,,,,,0.31982620540652207,35.01815627105309,0.05,0.15,0.35,0.75
0,,,,,,,0.40761273083410937,19.28460346867007,0.05,0.15,0.45,0.05
0,,,,,,,0.40377640800630504,22.018014771319073,0.05,0.15,0.45,0.15
0,,,,,,,0.3917973281670475,24.751426073968076,0.05,0.15,0.45,0.25
0,,,,,,,0.37786887889613696,27.484837376617094,0.05,0.15,0.45,0.35
0,,,,,,,0.36451392415922185,30.21824867926611,0.05,0.15,0.45,0.45
0,,,,,,,0.3525404844219722,32.95165998191512,0.05,0.15,0.45,0.55
0,,,,,,,0.34207183572314215,35.6850712845641,0.05,0.15,0.45,0.65
0,,,,,,,0.3329900422737243,38.418482587213134,0.05,0.15,0.45,0.75
0,,,,,,,0.40557354420098807,22.684929784830118,0.05,0.15,0.55,0.05
0,,,,,,,0.4045363106004095,25.41834108747911,0.05,0.15,0.55,0.15
0,,,,,,,0.39615963666554893,28.15175239012813,0.05,0.15,0.55,0.25
0,,,,,,,0.38505198892039055,30.885163692777148,0.05,0.15,0.55,0.35
0,,,,,,,0.3735428721413111,33.61857499542616,0.05,0.15,0.55,0.45
0,,,,,,,0.3626463100472152,36.35198629807515,0.05,0.15,0.55,0.55
0,,,,,,,0.3527250148165782,39.08539760072416,0.05,0.15,0.55,0.65
0,,,,,,,0.3438459399401074,41.81880890337318,0.05,0.15,0.55,0.75
0,,,,,,,0.4036521734445128,26.085256100990165,0.05,0.15,0.65,0.05
0,,,,,,,0.4043361040443234,28.818667403639182,0.05,0.15,0.65,0.15
0,,,,,,,0.39859446881583077,31.552078706288185,0.05,0.15,0.65,0.25
0,,,,,,,0.389851815578874,34.285490008937195,0.05,0.15,0.65,0.35
0,,,,,,,0.3801103446139393,37.0189013115862,0.05,0.15,0.65,0.45
0,,,,,,,0.370410832934421,39.752312614235215,0.05,0.15,0.65,0.55
0,,,,,,,0.3612389288349193,42.485723916884226,0.05,0.15,0.65,0.65
0,,,,,,,0.3527850255321392,45.21913521953324,0.05,0.15,0.65,0.75
0,,,,,,,0.4019450008159483,29.48558241715021,0.05,0.15,0.75,0.05
0,,,,,,,0.40370211819103685,32.21899371979924,0.05,0.15,0.75,0.15
0,,,,,,,0.39988526709908534,34.95240502244824,0.05,0.15,0.75,0.25
0,,,,,,,0.39306398334641535,37.685816325097264,0.05,0.15,0.75,0.35
0,,,,,,,0.3849065031743992,40.41922762774627,0.05,0.15,0.75,0.45
0,,,,,,,0.37639167650315003,43.152638930395284,0.05,0.15,0.75,0.55
0,,,,,,,0.3680502703167187,45.88605023304429,0.05,0.15,0.75,0.65
0,,,,,,,0.36014543989154835,48.619461535693276,0.05,0.15,0.75,0.75
0,,,,,,,0.303050068297462,6.187635417429556,0.05,0.25,0.05,0.05
0,,,,,,,0.3042172585087516,8.92104672007856,0.05,0.25,0.05,0.15
0,,,,,,,0.2927197251943124,11.654458022727566,0.05,0.25,0.05,0.25
0,,,,,,,0.2825689161702382,14.38786932537657,0.05,0.25,0.05,0.35
0,,,,,,,0.27478311690665225,17.121280628025595,0.05,0.25,0.05,0.45
0,,,,,,,0.2688418423460766,19.8546919306746,0.05,0.25,0.05,0.55
0,,,,,,,0.26422321617603706,22.588103233323622,0.05,0.25,0.05,0.65
0,,,,,,,0.26055362757696343,25.32151453597264,0.05,0.25,0.05,0.75
0,,,,,,,0.3630809091216292,9.587961733589605,0.05,0.25,0.15,0.05
0,,,,,,,0.3520818536425447,12.321373036238615,0.05,0.25,0.15,0.15
