,start,end,years,tradesperyear,mean_annl_pct_return_strat,mean_annl_pct_return_buyhold,annual_return_strat_over_buyhold,mean_annl_pct_return_trd_avg,max_drawdown_pct,mar,Sortino_Ratio_annl,Sharp_Ratio_annl,long_ma,short_ma,atr_thrshld,days_in_trade,tck
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.85384273656,9.780408886399128,20.23605045356467,-10.455641567165541,0.7850920860574714,42.378559464,0.23078672352491222,0.2942889136442059,0.19254669249661666,50,15,0.0,30,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.82141270546,3.600079078789342,20.3513661893713,-16.75128711058196,1.6479428846498414,21.1434735707,0.17026904622641717,0.11354280991359353,0.07146589169662405,50,15,0.5,10,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.82141270546,7.562396133495675,20.3513661893713,-12.788970055875627,1.349220807385213,28.6278550064,0.2641621641511081,0.23421517372364475,0.15066071639035283,50,15,0.5,20,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.82141270546,8.252445194632951,20.3513661893713,-12.09892099473835,0.7300850319477105,42.378559464,0.19473161190497518,0.24768178092325832,0.16314392195004665,50,15,0.5,30,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.91870279876,3.969050465102475,19.595900618775453,-15.626850153672978,1.7996292618215672,21.1434735707,0.18771988679337023,0.1258203656225941,0.07878106676869207,50,15,1.0,10,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.91870279876,6.525907572373746,19.595900618775453,-13.069993046401706,1.3031950045033958,28.2147018919,0.23129457817369534,0.20297050886400686,0.13112149949789853,50,15,1.0,20,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.91870279876,7.70363221480701,19.595900618775453,-11.892268403968442,0.7090633044713471,42.378559464,0.18178136095809427,0.23282100174732018,0.1535902303341541,50,15,1.0,30,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.98356286095,3.5693458430754665,20.063710609590537,-16.49436476651507,2.4683602548355927,21.1434735707,0.16881548961892925,0.1141161998504856,0.07160423237229688,50,15,1.5,10,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.98356286095,6.834339665684541,20.063710609590537,-13.229370943905995,1.61577465438235,28.2147018919,0.24222618732175463,0.2138543649509052,0.13792359061052348,50,15,1.5,20,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.95113282985,8.448591361387091,20.063710609590537,-11.615119248203445,0.8291969951672924,44.9777777778,0.1878392348134467,0.25546583578761484,0.16787913496453066,50,15,1.5,30,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.52954242559,2.1802405773870825,20.665829427134707,-18.485588849747625,8.81390508777353,20.2518363064,0.10765643887304567,0.0661898576534058,0.042751229422828045,50,20,0.0,10,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.52954242559,4.848403877894825,20.665829427134707,-15.817425549239882,2.203503398946608,27.5862068965,0.17575464057371024,0.14755246870485547,0.09634721765124711,50,20,0.0,20,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.49711239449,2.6572279558878975,20.665829427134707,-18.00860147124681,0.6587019812332968,45.218945487,0.058763598471117354,0.07476869390105499,0.051196969542031956,50,20,0.0,30,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.59440248778,1.5664355635455873,20.81279341105573,-19.24635784751014,20.37552572176147,20.2518363064,0.07734782860408637,0.04702105487678782,0.030842585215789635,50,20,0.5,10,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.59440248778,4.762099572150702,20.81279341105573,-16.050693838905026,2.3466933584926,27.5862068965,0.1726261094904854,0.14459716130280958,0.09470119037231609,50,20,0.5,20,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.56197245669,3.3473037896144975,20.81279341105573,-17.465489621441233,0.6854238004706898,45.218945487,0.07402436641459681,0.09428509125048373,0.06421033923036738,50,20,0.5,30,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.82141270546,1.7410235737533641,20.751581443164913,-19.01055786941155,18.858373829991997,20.2518363064,0.08596867698377562,0.0529827305607162,0.034733892766689464,50,20,1.0,10,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.82141270546,5.062490359164062,20.751581443164913,-15.68909108400085,2.3335204004086876,25.8064516129,0.196171501417634,0.15446571897916617,0.10044354661405042,50,20,1.0,20,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.78898267437,4.086591020364816,20.751581443164913,-16.664990422800095,0.8529368133446228,45.218945487,0.09037342592466797,0.11597189231773404,0.07883015880626137,50,20,1.0,30,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.91870279876,2.8281029623333342,20.157582789251304,-17.329479826917968,1002.8405843400817,25.4734848485,0.11102143971092827,0.08781178272613283,0.05362000478285382,50,20,1.5,10,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.91870279876,6.335342473420891,20.157582789251304,-13.822240315830413,986.7691448591329,25.8064516129,0.2454945208450928,0.19652105966692826,0.12386405186091304,50,20,1.5,20,ORCL
0,1986-05-21 00:00:00,2017-03-14 00:00:00,30.835616438356166,2.88627276766,5.412390159614633,20.157582789251304,-14.745192629636671,996.4184122310362,45.218945487,0.11969297605946116,0.15502675914300112,0.10255516665911373,50,20,1.5,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,4.22153024911,2.9287688497729336,15.004312364978123,-12.07554351520519,3.401704038627559,24.9492900609,0.11738886527951578,0.09155999834502662,0.05877930073544638,60,5,0.0,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,4.22153024911,6.164686313117351,15.004312364978123,-8.839626051860773,1.6400990872201222,29.2705110173,0.21061081951946853,0.18548089767537826,0.12258031758315799,60,5,0.0,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,4.22153024911,7.173571767184739,15.004312364978123,-7.830740597793384,1.1466395159689995,44.0,0.16303572198147062,0.20639293183593435,0.13750332258497389,60,5,0.0,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,4.35142348754,2.1757956357410624,15.500080469024535,-13.324284833283473,2.9776197423748063,24.9492900609,0.08720871938376705,0.06615276097100081,0.04344835217246202,60,5,0.5,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,4.35142348754,5.500697283557421,15.500080469024535,-9.999383185467114,1.5349231142303088,29.2705110173,0.1879262470100787,0.16328257761886722,0.10916568836846072,60,5,0.5,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,4.35142348754,5.449786902025222,15.500080469024535,-10.050293566999313,0.9819300964361306,44.0,0.1238587932278454,0.15368819264889988,0.10395168766251413,60,5,0.5,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,4.25400355872,1.5450814872496776,15.883101307372582,-14.338019820122906,2.7492796467864014,24.9492900609,0.0619288758710638,0.046519937242253125,0.030720825721216934,60,5,1.0,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,4.25400355872,4.887689367120185,15.883101307372582,-10.995411940252398,1.4309504586303157,29.2705110173,0.16698339718849844,0.14462336341517967,0.09700572061337964,60,5,1.0,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,4.25400355872,5.163012120834476,15.883101307372582,-10.720089186538107,0.9939445487796416,44.0,0.11734118456441939,0.14518659611652815,0.09834831255339953,60,5,1.0,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,4.22153024911,1.4078481152464795,16.813597142136594,-15.405749026890113,3.232034574254781,24.9492900609,0.05642838380622021,0.04199133091840711,0.027733969296861723,60,5,1.5,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,4.22153024911,4.946800930881934,16.813597142136594,-11.866796211254659,1.8093589661733922,29.2705110173,0.1690028892201447,0.14654267257794848,0.09818994568015209,60,5,1.5,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,4.22153024911,5.515450108859854,16.813597142136594,-11.29814703327674,1.3883889325844583,44.0,0.1253511388377234,0.155401180882543,0.10515797117385198,60,5,1.5,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.92259786477,4.142165868277536,19.671312508209194,-15.529146639931657,10.904544424088384,20.2518363064,0.20453285349576616,0.1358959815743885,0.08262470076748173,60,10,0.0,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.92259786477,7.100214272589955,19.671312508209194,-12.571098235619239,4.801104759212195,22.4666666667,0.3160332762280264,0.22555749048871773,0.14520510616788515,60,10,0.0,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.92259786477,8.464006711162963,19.671312508209194,-11.207305797046232,3.6221216880602647,42.378559464,0.19972379472586121,0.25480218175967373,0.16859416598737184,60,10,0.0,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.95507117438,3.770856055566374,20.275518473572095,-16.504662418005722,8.426002653589128,21.7587373168,0.17330307364182446,0.12938600193367428,0.08064962663795795,60,10,0.5,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.95507117438,7.909398596552486,20.275518473572095,-12.36611987701961,2.895727248384087,22.4666666667,0.3520503826358527,0.2604345752563183,0.16903674699252125,60,10,0.5,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.95507117438,8.590420143390109,20.275518473572095,-11.685098330181987,1.6790741173211177,42.378559464,0.20270675200015395,0.2640464429877683,0.17610927631120118,60,10,0.5,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.92259786477,4.319435312764219,20.15971706220403,-15.84028174943981,8.05865170020293,21.7587373168,0.19851498043635635,0.1512957405027312,0.09327836835886895,60,10,1.0,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.92259786477,8.37483084109718,20.15971706220403,-11.78488622110685,2.452515165913856,24.872579001,0.33670938750480295,0.27468063465671483,0.17854543042856866,60,10,1.0,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.92259786477,8.944056914430298,20.15971706220403,-11.215660147773733,1.2067619390852955,42.378559464,0.21105146157766358,0.2747974127421791,0.18334992393842625,60,10,1.0,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.98754448399,3.851178299008584,20.56875992613818,-16.717581627129597,7.818462468619707,21.7587373168,0.17699456742074865,0.13574051119219568,0.08409013670651842,60,10,1.5,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.98754448399,8.332942574719748,20.56875992613818,-12.235817351418433,2.4899271894961275,24.872579001,0.33502527318856257,0.2755890141049715,0.1790488752971936,60,10,1.5,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.98754448399,8.461845535254199,20.56875992613818,-12.106914390883983,1.164067889743971,44.9777777778,0.1881339175328241,0.26098465634158935,0.17458793920848759,60,10,1.5,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.43549822064,3.92770410687604,22.327514402914495,-18.399810296038456,21.994520730415847,20.9029505866,0.18790189885446282,0.13286749076941698,0.08042800488838862,60,15,0.0,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.43549822064,6.61699851419093,22.327514402914495,-15.710515888723565,2.47738427481728,25.8064516129,0.2564086924249333,0.21230799739513265,0.1357893823668381,60,15,0.0,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.43549822064,5.9137970940351,22.327514402914495,-16.413717308879395,0.7827417481367721,45.218945487,0.13078140213883863,0.17559807730828825,0.11666735049125795,60,15,0.0,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.50044483986,3.7145203752344313,22.44381969118525,-18.72929931595082,27.135199818235904,20.9029505866,0.17770316012813883,0.12247895026461691,0.07583006855182738,60,15,0.5,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.50044483986,6.510577187250566,22.44381969118525,-15.933242503934686,2.445401729032226,25.3968253968,0.2563539767480225,0.20901653595266714,0.1339246234795043,60,15,0.5,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.50044483986,6.107116545082847,22.44381969118525,-16.336703146102405,0.872715163281945,45.218945487,0.13505658920845182,0.1823768724571223,0.12089968892450006,60,15,0.5,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.50044483986,3.9985336184038767,22.556213712315042,-18.557680093911166,27.356672609825175,20.9029505866,0.1912903923226228,0.13382064226385185,0.08210404319302791,60,15,1.0,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.50044483986,7.0167421503041005,22.556213712315042,-15.539471562010942,2.5717974047761536,25.3968253968,0.27628422216825793,0.22716056593683057,0.14472392996067165,60,15,1.0,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.50044483986,6.166139064470211,22.556213712315042,-16.39007464784483,1.0165161786468164,45.218945487,0.13636185006209725,0.1845506637018766,0.12223825345211058,60,15,1.0,30,ORCL
