,0,1,2,3,4,5,sharpe_ratio,return_annualized,amzn_return_pct,xom_return_pct,aapl_return_pct,cof_return_pct
0,,,,,,,0.39324785090907455,13.929128004064529,0.1,0.2,0.15,0.15
0,,,,,,,0.38052121349120116,15.295833655389046,0.1,0.2,0.15,0.2
0,,,,,,,0.36823569516031623,16.66253930671354,0.1,0.2,0.15,0.25
0,,,,,,,0.3570453780940595,18.029244958038035,0.1,0.2,0.15,0.3
0,,,,,,,0.4176890849687004,12.895879859495544,0.1,0.2,0.2,0.05
0,,,,,,,0.41269384122873126,14.26258551082006,0.1,0.2,0.2,0.1
0,,,,,,,0.4027316591329548,15.629291162144561,0.1,0.2,0.2,0.15
0,,,,,,,0.3911177672017421,16.995996813469063,0.1,0.2,0.2,0.2
0,,,,,,,0.37950979532630735,18.36270246479357,0.1,0.2,0.2,0.25
0,,,,,,,0.36862913551560395,19.72940811611808,0.1,0.2,0.2,0.3
0,,,,,,,0.42102054684849266,14.596043017575582,0.1,0.2,0.25,0.05
0,,,,,,,0.4171766121218648,15.962748668900083,0.1,0.2,0.25,0.1
0,,,,,,,0.408811620040471,17.329454320224578,0.1,0.2,0.25,0.15
0,,,,,,,0.3985824413564164,18.69615997154909,0.1,0.2,0.25,0.2
0,,,,,,,0.38797392885340426,20.062865622873595,0.1,0.2,0.25,0.25
0,,,,,,,0.3777310313175954,21.42957127419809,0.1,0.2,0.25,0.3
0,,,,,,,0.4221869263518222,16.296206175655605,0.1,0.2,0.3,0.05
0,,,,,,,0.4194495525584696,17.6629118269801,0.1,0.2,0.3,0.1
0,,,,,,,0.4126073433188122,19.029617478304605,0.1,0.2,0.3,0.15
0,,,,,,,0.4037881600294936,20.396323129629124,0.1,0.2,0.3,0.2
0,,,,,,,0.3942944289333905,21.76302878095363,0.1,0.2,0.3,0.25
0,,,,,,,0.3848550199317399,23.12973443227811,0.1,0.2,0.3,0.3
0,,,,,,,0.3468519877848549,8.047558991955322,0.1,0.25,0.05,0.05
0,,,,,,,0.349033970481783,9.414264643279825,0.1,0.25,0.05,0.1
0,,,,,,,0.3431188896090192,10.780970294604327,0.1,0.25,0.05,0.15
0,,,,,,,0.3346654677594098,12.147675945928833,0.1,0.25,0.05,0.2
0,,,,,,,0.3260133618377012,13.514381597253339,0.1,0.25,0.05,0.25
0,,,,,,,0.3180046826785658,14.881087248577844,0.1,0.25,0.05,0.3
0,,,,,,,0.3754883160759746,9.747722150035347,0.1,0.25,0.1,0.05
0,,,,,,,0.3737772813765394,11.114427801359852,0.1,0.25,0.1,0.1
0,,,,,,,0.36566886460170034,12.48113345268435,0.1,0.25,0.1,0.15
0,,,,,,,0.355612087882828,13.847839104008866,0.1,0.25,0.1,0.2
0,,,,,,,0.3455783810983867,15.214544755333371,0.1,0.25,0.1,0.25
0,,,,,,,0.33631246999629705,16.58125040665787,0.1,0.25,0.1,0.3
0,,,,,,,0.39291133727865535,11.447885308115374,0.1,0.25,0.15,0.05
0,,,,,,,0.38988916738185975,12.814590959439872,0.1,0.25,0.15,0.1
0,,,,,,,0.3814495755016173,14.181296610764381,0.1,0.25,0.15,0.15
0,,,,,,,0.3711796352360398,15.548002262088893,0.1,0.25,0.15,0.2
0,,,,,,,0.36081819570726953,16.914707913413388,0.1,0.25,0.15,0.25
0,,,,,,,0.3511000003120596,18.281413564737896,0.1,0.25,0.15,0.3
0,,,,,,,0.4032187136348315,13.148048466195398,0.1,0.25,0.2,0.05
0,,,,,,,0.40015902488569416,14.514754117519907,0.1,0.25,0.2,0.1
0,,,,,,,0.39232356720594663,15.881459768844401,0.1,0.25,0.2,0.15
0,,,,,,,0.3826124667835315,17.248165420168917,0.1,0.25,0.2,0.2
0,,,,,,,0.37257385854198577,18.61487107149342,0.1,0.25,0.2,0.25
0,,,,,,,0.3629457793395534,19.981576722817927,0.1,0.25,0.2,0.3
0,,,,,,,0.4091500008013726,14.848211624275416,0.1,0.25,0.25,0.05
0,,,,,,,0.4065818562051373,16.21491727559993,0.1,0.25,0.25,0.1
0,,,,,,,0.3997310864051613,17.581622926924442,0.1,0.25,0.25,0.15
0,,,,,,,0.3909430119215681,18.94832857824893,0.1,0.25,0.25,0.2
0,,,,,,,0.3815853579159106,20.315034229573453,0.1,0.25,0.25,0.25
0,,,,,,,0.3723836481726432,21.681739880897943,0.1,0.25,0.25,0.3
0,,,,,,,0.41241063544247275,16.54837478235545,0.1,0.25,0.3,0.05
0,,,,,,,0.41049488430033376,17.91508043367995,0.1,0.25,0.3,0.1
0,,,,,,,0.4047171052637749,19.281786085004455,0.1,0.25,0.3,0.15
0,,,,,,,0.39697535233650355,20.64849173632897,0.1,0.25,0.3,0.2
0,,,,,,,0.3884643257649358,22.015197387653473,0.1,0.25,0.3,0.25
0,,,,,,,0.37987693862350674,23.381903038977967,0.1,0.25,0.3,0.3
0,,,,,,,0.32596321111970517,8.29972759865517,0.1,0.3,0.05,0.05
0,,,,,,,0.33179253117880175,9.666433249979677,0.1,0.3,0.05,0.1
0,,,,,,,0.32970640202999507,11.033138901304184,0.1,0.3,0.05,0.15
0,,,,,,,0.3243655029333869,12.399844552628682,0.1,0.3,0.05,0.2
0,,,,,,,0.3180516499762329,13.76655020395319,0.1,0.3,0.05,0.25
0,,,,,,,0.31176532112909916,15.133255855277696,0.1,0.3,0.05,0.3
0,,,,,,,0.35600632539728505,9.999890756735194,0.1,0.3,0.1,0.05
0,,,,,,,0.35756342032458105,11.366596408059705,0.1,0.3,0.1,0.1
0,,,,,,,0.35279993492256256,12.7333020593842,0.1,0.3,0.1,0.15
0,,,,,,,0.34552053427478185,14.100007710708706,0.1,0.3,0.1,0.2
0,,,,,,,0.3376320128813667,15.466713362033214,0.1,0.3,0.1,0.25
0,,,,,,,0.32998728547729683,16.833419013357734,0.1,0.3,0.1,0.3
0,,,,,,,0.37585125433058836,11.70005391481522,0.1,0.3,0.15,0.05
0,,,,,,,0.37538388258784655,13.066759566139732,0.1,0.3,0.15,0.1
0,,,,,,,0.3696214011591831,14.433465217464232,0.1,0.3,0.15,0.15
0,,,,,,,0.3616649531458094,15.800170868788733,0.1,0.3,0.15,0.2
0,,,,,,,0.3531601543352429,17.166876520113238,0.1,0.3,0.15,0.25
0,,,,,,,0.3448919127679223,18.53358217143774,0.1,0.3,0.15,0.3
0,,,,,,,0.3887035721558494,13.400217072895256,0.1,0.3,0.2,0.05
0,,,,,,,0.387508346765002,14.766922724219754,0.1,0.3,0.2,0.1
0,,,,,,,0.3817148222225623,16.133628375544262,0.1,0.3,0.2,0.15
0,,,,,,,0.3738532620415459,17.500334026868764,0.1,0.3,0.2,0.2
0,,,,,,,0.3653627680106438,18.867039678193272,0.1,0.3,0.2,0.25
0,,,,,,,0.35698755414616945,20.233745329517788,0.1,0.3,0.2,0.3
0,,,,,,,0.3969306577332751,15.100380230975276,0.1,0.3,0.25,0.05
0,,,,,,,0.3956736430943931,16.46708588229978,0.1,0.3,0.25,0.1
0,,,,,,,0.39033951734353745,17.833791533624275,0.1,0.3,0.25,0.15
0,,,,,,,0.3829944091090382,19.2004971849488,0.1,0.3,0.25,0.2
0,,,,,,,0.37489719855924214,20.56720283627329,0.1,0.3,0.25,0.25
0,,,,,,,0.36675304100057965,21.93390848759782,0.1,0.3,0.25,0.3
0,,,,,,,0.4021355663410134,16.8005433890553,0.1,0.3,0.3,0.05
0,,,,,,,0.4011209886333381,18.167249040379808,0.1,0.3,0.3,0.1
0,,,,,,,0.3964530009202572,19.53395469170431,0.1,0.3,0.3,0.15
0,,,,,,,0.3898208862782138,20.900660343028832,0.1,0.3,0.3,0.2
0,,,,,,,0.38232062371015935,22.26736599435332,0.1,0.3,0.3,0.25
0,,,,,,,0.37461188569162857,23.63407164567783,0.1,0.3,0.3,0.3
0,,,,,,,0.30749357973777186,8.55189620535502,0.1,0.35,0.05,0.05
0,,,,,,,0.31599580796012666,9.918601856679523,0.1,0.35,0.05,0.1
0,,,,,,,0.31698183967306875,11.285307508004028,0.1,0.35,0.05,0.15
0,,,,,,,0.3143049117813016,12.652013159328531,0.1,0.35,0.05,0.2
0,,,,,,,0.3100921879327383,14.018718810653034,0.1,0.35,0.05,0.25
0,,,,,,,0.3054118298279826,15.385424461977541,0.1,0.35,0.05,0.3
0,,,,,,,0.33814234316790787,10.252059363435045,0.1,0.35,0.1,0.05
0,,,,,,,0.34231335444043637,11.61876501475955,0.1,0.35,0.1,0.1
0,,,,,,,0.3403784172905233,12.985470666084053,0.1,0.35,0.1,0.15
0,,,,,,,0.3355583744449241,14.352176317408558,0.1,0.35,0.1,0.2
0,,,,,,,0.329641050011344,15.718881968733069,0.1,0.35,0.1,0.25
0,,,,,,,0.32353028543430956,17.085587620057574,0.1,0.35,0.1,0.3
0,,,,,,,0.35966391884844573,11.952222521515068,0.1,0.35,0.15,0.05
0,,,,,,,0.36139319870696096,13.318928172839575,0.1,0.35,0.15,0.1
0,,,,,,,0.35800478706595934,14.685633824164078,0.1,0.35,0.15,0.15
0,,,,,,,0.3521643686811648,16.05233947548859,0.1,0.35,0.15,0.2
0,,,,,,,0.34540407002719337,17.41904512681309,0.1,0.35,0.15,0.25
0,,,,,,,0.33852903739950313,18.785750778137597,0.1,0.35,0.15,0.3
0,,,,,,,0.37451906678626395,13.652385679595099,0.1,0.35,0.2,0.05
0,,,,,,,0.37503059530802973,15.019091330919602,0.1,0.35,0.2,0.1
0,,,,,,,0.3711270038976142,16.385796982244095,0.1,0.35,0.2,0.15
0,,,,,,,0.3650089529186914,17.75250263356861,0.1,0.35,0.2,0.2
0,,,,,,,0.35800470335569873,19.119208284893123,0.1,0.35,0.2,0.25
0,,,,,,,0.35085202816602556,20.48591393621763,0.1,0.35,0.2,0.3
0,,,,,,,0.38469352365402554,15.352548837675126,0.1,0.35,0.25,0.05
0,,,,,,,0.38470622612524064,16.71925448899964,0.1,0.35,0.25,0.1
0,,,,,,,0.38083124953042063,18.085960140324136,0.1,0.35,0.25,0.15
0,,,,,,,0.3748849199325168,19.45266579164864,0.1,0.35,0.25,0.2
0,,,,,,,0.3680227997387244,20.819371442973146,0.1,0.35,0.25,0.25
0,,,,,,,0.36092629850665525,22.18607709429766,0.1,0.35,0.25,0.3
0,,,,,,,0.3916364052237676,17.052711995755153,0.1,0.35,0.3,0.05
0,,,,,,,0.39154220693549807,18.419417647079662,0.1,0.35,0.3,0.1
0,,,,,,,0.38798079812121716,19.786123298404164,0.1,0.35,0.3,0.15
0,,,,,,,0.3824527074802116,21.152828949728665,0.1,0.35,0.3,0.2
0,,,,,,,0.3759623037798684,22.519534601053177,0.1,0.35,0.3,0.25
0,,,,,,,0.36913684198580676,23.886240252377675,0.1,0.35,0.3,0.3
0,,,,,,,0.2912422228322011,8.804064812054872,0.1,0.4,0.05,0.05
0,,,,,,,0.30165093995083714,10.170770463379373,0.1,0.4,0.05,0.1
0,,,,,,,0.30505628801856827,11.537476114703878,0.1,0.4,0.05,0.15
0,,,,,,,0.3046165781922803,12.904181766028385,0.1,0.4,0.05,0.2
0,,,,,,,0.3022553541739845,14.270887417352885,0.1,0.4,0.05,0.25
0,,,,,,,0.29904330597848905,15.63759306867739,0.1,0.4,0.05,0.3
0,,,,,,,0.32193376118095773,10.504227970134895,0.1,0.4,0.1,0.05
0,,,,,,,0.32814117659893205,11.870933621459402,0.1,0.4,0.1,0.1
0,,,,,,,0.3285491436345706,13.237639272783905,0.1,0.4,0.1,0.15
0,,,,,,,0.32586404744873654,14.604344924108414,0.1,0.4,0.1,0.2
0,,,,,,,0.3217230110783821,15.971050575432908,0.1,0.4,0.1,0.25
0,,,,,,,0.31703621523586983,17.337756226757424,0.1,0.4,0.1,0.3
0,,,,,,,0.34453115158080927,12.204391128214924,0.1,0.4,0.15,0.05
0,,,,,,,0.3480929967725665,13.571096779539428,0.1,0.4,0.15,0.1
0,,,,,,,0.34676110085556383,14.937802430863936,0.1,0.4,0.15,0.15
0,,,,,,,0.3428155063256395,16.304508082188434,0.1,0.4,0.15,0.2
0,,,,,,,0.33766195367308266,17.67121373351295,0.1,0.4,0.15,0.25
0,,,,,,,0.33210042120094646,19.037919384837437,0.1,0.4,0.15,0.3
0,,,,,,,0.360900978865981,13.904554286294951,0.1,0.4,0.2,0.05
0,,,,,,,0.36292122065693433,15.271259937619456,0.1,0.4,0.2,0.1
0,,,,,,,0.36072160099797024,16.63796558894396,0.1,0.4,0.2,0.15
0,,,,,,,0.3562103217188753,18.004671240268475,0.1,0.4,0.2,0.2
0,,,,,,,0.3506038584037367,19.371376891592977,0.1,0.4,0.2,0.25
0,,,,,,,0.34462153151357616,20.73808254291748,0.1,0.4,0.2,0.3
0,,,,,,,0.3726747276679936,15.60471744437498,0.1,0.4,0.25,0.05
0,,,,,,,0.37386840328034326,16.97142309569948,0.1,0.4,0.25,0.1
0,,,,,,,0.3713571620021749,18.33812874702399,0.1,0.4,0.25,0.15
0,,,,,,,0.36673446906385543,19.704834398348478,0.1,0.4,0.25,0.2
0,,,,,,,0.3610570662965007,21.071540049673,0.1,0.4,0.25,0.25
0,,,,,,,0.3549784556502085,22.438245700997506,0.1,0.4,0.25,0.3
0,,,,,,,0.3811257075961126,17.304880602455004,0.1,0.4,0.3,0.05
0,,,,,,,0.38192828917703203,18.67158625377951,0.1,0.4,0.3,0.1
0,,,,,,,0.37943553091962073,20.038291905104018,0.1,0.4,0.3,0.15
0,,,,,,,0.37497798753422185,21.404997556428512,0.1,0.4,0.3,0.2
0,,,,,,,0.3694743932833633,22.771703207753013,0.1,0.4,0.3,0.25
0,,,,,,,0.36351939754759394,24.13840885907753,0.1,0.4,0.3,0.3
0,,,,,,,0.276947221437,9.056233418754722,0.1,0.45,0.05,0.05
0,,,,,,,0.28868023385208796,10.422939070079229,0.1,0.45,0.05,0.1
0,,,,,,,0.29396491357174,11.789644721403732,0.1,0.45,0.05,0.15
0,,,,,,,0.2953785827000908,13.156350372728244,0.1,0.45,0.05,0.2
0,,,,,,,0.29462537671400285,14.523056024052739,0.1,0.45,0.05,0.25
0,,,,,,,0.29273574347564846,15.889761675377247,0.1,0.45,0.05,0.3
0,,,,,,,0.30730330906354625,10.756396576834753,0.1,0.45,0.1,0.05
0,,,,,,,0.31506549095636394,12.123102228159256,0.1,0.45,0.1,0.1
0,,,,,,,0.3173858032884447,13.489807879483752,0.1,0.45,0.1,0.15
0,,,,,,,0.31652751745284424,14.856513530808266,0.1,0.45,0.1,0.2
0,,,,,,,0.31396382701389974,16.223219182132766,0.1,0.45,0.1,0.25
0,,,,,,,0.31057953637746066,17.589924833457275,0.1,0.45,0.1,0.3
0,,,,,,,0.33051333913492026,12.456559734914778,0.1,0.45,0.15,0.05
0,,,,,,,0.3355708956459287,13.823265386239278,0.1,0.45,0.15,0.1
0,,,,,,,0.3359905528068501,15.189971037563778,0.1,0.45,0.15,0.15
0,,,,,,,0.3337152752223407,16.556676688888288,0.1,0.45,0.15,0.2
0,,,,,,,0.3300192599065775,17.923382340212804,0.1,0.45,0.15,0.25
0,,,,,,,0.32567786812484356,19.2900879915373,0.1,0.45,0.15,0.3
0,,,,,,,0.34798285686611197,14.156722892994797,0.1,0.45,0.2,0.05
0,,,,,,,0.3513035676493058,15.523428544319305,0.1,0.45,0.2,0.1
0,,,,,,,0.35061093638359697,16.890134195643814,0.1,0.45,0.2,0.15
0,,,,,,,0.3475553723205066,18.256839846968315,0.1,0.45,0.2,0.2
0,,,,,,,0.34324279176586736,19.623545498292817,0.1,0.45,0.2,0.25
0,,,,,,,0.3383641130771077,20.990251149617333,0.1,0.45,0.2,0.3
0,,,,,,,0.3610335135662325,15.856886051074842,0.1,0.45,0.25,0.05
0,,,,,,,0.36329424530689886,17.223591702399325,0.1,0.45,0.25,0.1
0,,,,,,,0.36203040013110765,18.590297353723827,0.1,0.45,0.25,0.15
0,,,,,,,0.3586374176608554,19.957003005048357,0.1,0.45,0.25,0.2
0,,,,,,,0.35407770131984573,21.323708656372837,0.1,0.45,0.25,0.25
0,,,,,,,0.3489729593867151,22.69041430769736,0.1,0.45,0.25,0.3
0,,,,,,,0.3707614560608446,17.55704920915486,0.1,0.45,0.3,0.05
0,,,,,,,0.3724091753755004,18.923754860479367,0.1,0.45,0.3,0.1
0,,,,,,,0.3709241308806859,20.290460511803875,0.1,0.45,0.3,0.15
0,,,,,,,0.3674844020547004,21.657166163128373,0.1,0.45,0.3,0.2
0,,,,,,,0.3629284877060044,23.023871814452882,0.1,0.45,0.3,0.25
0,,,,,,,0.35781788658158464,24.390577465777376,0.1,0.45,0.3,0.3
0,,,,,,,0.2643454787792134,9.30840202545457,0.1,0.5,0.05,0.05
0,,,,,,,0.27696860295784403,10.675107676779076,0.1,0.5,0.05,0.1
0,,,,,,,0.28369667672496945,12.041813328103583,0.1,0.5,0.05,0.15
0,,,,,,,0.28663009689685476,13.408518979428084,0.1,0.5,0.05,0.2
0,,,,,,,0.2872581594608427,14.77522463075259,0.1,0.5,0.05,0.25
0,,,,,,,0.28654571036289866,16.1419302820771,0.1,0.5,0.05,0.3
0,,,,,,,0.2941220929767161,11.008565183534596,0.1,0.5,0.1,0.05
0,,,,,,,0.303050068297462,12.375270834859112,0.1,0.5,0.1,0.1
0,,,,,,,0.3069141679167852,13.741976486183603,0.1,0.5,0.1,0.15
0,,,,,,,0.30760238469293777,15.108682137508119,0.1,0.5,0.1,0.2
0,,,,,,,0.30642381203132024,16.47538778883262,0.1,0.5,0.1,0.25
0,,,,,,,0.3042172585087516,17.84209344015712,0.1,0.5,0.1,0.3
0,,,,,,,0.3175981334674011,12.708728341614627,0.1,0.5,0.15,0.05
0,,,,,,,0.32385572170734456,14.075433992939129,0.1,0.5,0.15,0.1
0,,,,,,,0.3257485469888361,15.44213964426363,0.1,0.5,0.15,0.15
0,,,,,,,0.3249283839534936,16.808845295588135,0.1,0.5,0.15,0.2
0,,,,,,,0.3225391285352148,18.175550946912644,0.1,0.5,0.15,0.25
0,,,,,,,0.31931797313702404,19.54225659823716,0.1,0.5,0.15,0.3
0,,,,,,,0.3358272203190536,14.408891499694654,0.1,0.5,0.2,0.05
0,,,,,,,0.3402477481173838,15.775597151019156,0.1,0.5,0.2,0.1
0,,,,,,,0.3408687128360259,17.142302802343657,0.1,0.5,0.2,0.15
0,,,,,,,0.3391149017850994,18.509008453668162,0.1,0.5,0.2,0.2
0,,,,,,,0.335985244434099,19.875714104992664,0.1,0.5,0.2,0.25
0,,,,,,,0.3321349034229386,21.24241975631716,0.1,0.5,0.2,0.3
0,,,,,,,0.349869951826724,16.109054657774674,0.1,0.5,0.25,0.05
0,,,,,,,0.35307410469825,17.47576030909918,0.1,0.5,0.25,0.1
0,,,,,,,0.3529326806505015,18.842465960423695,0.1,0.5,0.25,0.15
0,,,,,,,0.3506659664385548,20.209171611748197,0.1,0.5,0.25,0.2
0,,,,,,,0.3471469511875874,21.575877263072698,0.1,0.5,0.25,0.25
0,,,,,,,0.34296251190813093,22.942582914397192,0.1,0.5,0.25,0.3
0,,,,,,,0.36065620072835414,17.809217815854712,0.1,0.5,0.3,0.05
0,,,,,,,0.3630809091216292,19.17592346717921,0.1,0.5,0.3,0.1
0,,,,,,,0.3625289200488145,20.54262911850371,0.1,0.5,0.3,0.15
0,,,,,,,0.3600420543502013,21.90933476982822,0.1,0.5,0.3,0.2
0,,,,,,,0.35638374097296743,23.276040421152732,0.1,0.5,0.3,0.25
0,,,,,,,0.3520818536425447,24.64274607247723,0.1,0.5,0.3,0.3
0,,,,,,,0.25319714366443363,9.560570632154423,0.1,0.55,0.05,0.05
0,,,,,,,0.2663897672796273,10.92727628347892,0.1,0.55,0.05,0.1
0,,,,,,,0.2742142240296922,12.293981934803432,0.1,0.55,0.05,0.15
0,,,,,,,0.2783836333524471,13.660687586127938,0.1,0.55,0.05,0.2
0,,,,,,,0.2801880554304401,15.027393237452443,0.1,0.55,0.05,0.25
0,,,,,,,0.2805138887122898,16.39409888877694,0.1,0.55,0.05,0.3
0,,,,,,,0.28224444314941954,11.26073379023445,0.1,0.55,0.1,0.05
0,,,,,,,0.2920299380497485,12.627439441558959,0.1,0.55,0.1,0.1
0,,,,,,,0.2971291161375777,13.994145092883459,0.1,0.55,0.1,0.15
0,,,,,,,0.2991158300661771,15.360850744207964,0.1,0.55,0.1,0.2
0,,,,,,,0.2991430909149173,16.727556395532464,0.1,0.55,0.1,0.25
0,,,,,,,0.29799178254471675,18.09426204685696,0.1,0.55,0.1,0.3
0,,,,,,,0.30573273369683585,12.960896948314476,0.1,0.55,0.15,0.05
0,,,,,,,0.31293896052478987,14.327602599638979,0.1,0.55,0.15,0.1
