,start,end,years,tradesperyear,mean_annl_pct_return_strat,mean_annl_pct_return_buyhold,annual_return_strat_over_buyhold,mean_annl_pct_return_trd_avg,max_drawdown_pct,mar,Sortino_Ratio_annl,Sharp_Ratio_annl,long_ma,short_ma,atr_thrshld,days_in_trade,tck
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,3.01450892857,0.6033136215823465,12.689505974355097,-12.08619235277275,0.7469495011863951,49.747440273,0.012127530949754762,0.019474678649678466,0.01373844752103483,50,15,1.0,30,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,3.15029761905,1.9298786338072471,12.367170150673633,-10.437291516866386,3.152668572804353,18.7752355316,0.10278851791533164,0.06980777741094397,0.04735519315949343,50,15,1.5,10,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,3.15029761905,1.5478354032721242,12.367170150673633,-10.81933474740151,1.3540059958322823,39.8498293515,0.03884170719070904,0.05154178185346063,0.03592406264785496,50,15,1.5,20,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,3.15029761905,0.45713973600041147,12.367170150673633,-11.910030414673223,0.772040299232173,49.747440273,0.009189211213509808,0.014757732870739214,0.010410574651127965,50,15,1.5,30,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,2.71577380952,-0.49933282093052034,13.532589459331557,-14.031922280262078,1.3404316758282675,21.5755278831,-0.023143481060441843,-0.01825875815257213,-0.012716884201822579,50,20,0.0,10,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,2.71577380952,-2.316168314863376,13.532589459331557,-15.848757774194933,0.710766582791114,43.0698429886,-0.05377703177313041,-0.07523711783251193,-0.0542606556915063,50,20,0.0,20,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,2.71577380952,-1.4487145588865213,13.532589459331557,-14.98130401821808,0.4933991091592448,52.2874932323,-0.027706712816601742,-0.04685736115098828,-0.03330959289316335,50,20,0.0,30,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,2.74293154762,-0.926427218541026,13.189226883121407,-14.115654101662432,1.1261424625999543,21.5755278831,-0.042938797306026524,-0.03413227976074045,-0.0239386241774062,50,20,0.5,10,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,2.74293154762,-2.6646070414587886,13.189226883121407,-15.853833924580195,0.7043337490456176,43.0698429886,-0.061867117606212836,-0.08682071976534103,-0.06284069334562847,50,20,0.5,20,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,2.74293154762,-1.7769214499205876,13.189226883121407,-14.966148333041994,0.4519522626579426,52.2874932323,-0.033983680227835496,-0.05711699034616976,-0.04076867405478133,50,20,0.5,30,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,2.8244047619,-0.2172718825389386,14.071231304574216,-14.288503187113154,1.2924757066166033,21.5755278831,-0.010070292774137813,-0.008096159075277186,-0.005603430187028897,50,20,1.0,10,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,2.8244047619,-2.1753890552433264,14.071231304574216,-16.24662035981754,0.7807441178873078,43.0698429886,-0.05050840458874042,-0.07086286108091445,-0.05121262608972651,50,20,1.0,20,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,2.8244047619,-1.546961447688544,14.071231304574216,-15.61819275226276,0.5056984867398597,52.2874932323,-0.029585687744039794,-0.04982922291979174,-0.035561765703467474,50,20,1.0,30,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,2.98735119048,-1.2219657835985887,13.687749169753861,-14.909714953352449,1.0907013498325113,21.5755278831,-0.05663665752337359,-0.044407899067063654,-0.03146640732473992,50,20,1.5,10,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,2.98735119048,-3.02091765060184,13.687749169753861,-16.708666820355702,0.7486337815557337,43.0698429886,-0.07013997360982309,-0.09713518875058498,-0.07062307752528578,50,20,1.5,20,INTC
0,1980-05-27 00:00:00,2017-03-14 00:00:00,36.821917808219176,2.98735119048,-2.904037683492089,13.687749169753861,-16.59178685324595,0.41294599239109975,52.2874932323,-0.055539814666422,-0.0924456600060733,-0.06633331074220171,50,20,1.5,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,4.10509459258,2.3332206847129333,9.49258050805646,-7.159359823343526,2.384532687386872,23.1756143917,0.10067567768751226,0.08077826754566524,0.053907816637998644,60,5,0.0,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,4.07790853568,3.0799666844911977,9.49258050805646,-6.412613823565262,1.5399384579394446,34.2810457516,0.08984459537219386,0.10311944242397639,0.06982094315805983,60,5,0.0,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,4.07790853568,2.985074000937482,9.49258050805646,-6.507506507118977,1.1373212773022772,46.0422535211,0.06483336006930548,0.09390069174228981,0.06524191835427541,60,5,0.0,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,4.13228064949,2.018518103275402,9.93776523053873,-7.919247127263328,2.4073763568727444,23.1756143917,0.08709663826624504,0.06906099245298462,0.04634917684702655,60,5,0.5,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,4.10509459258,2.8654942943504347,9.93776523053873,-7.072270936188295,1.603559935412218,34.2810457516,0.08358829876751568,0.09524570075313916,0.06452773368826928,60,5,0.5,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,4.10509459258,2.140993408796543,9.93776523053873,-7.796771821742187,1.1519767707034907,46.0422535211,0.046500621604329585,0.06657601050566113,0.046436702367754476,60,5,0.5,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,4.02353642187,2.0024185563022545,9.96761349883264,-7.965194942530385,2.445051080873006,23.1756143917,0.08640196209926132,0.06872803439119672,0.045800972878569934,60,5,1.0,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,3.99635036496,3.5219057180339908,9.96761349883264,-6.4457077807986485,1.6686456251356687,34.2810457516,0.10273623924865674,0.11790767079750082,0.07941176779076475,60,5,1.0,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,3.99635036496,1.9951876652958278,9.96761349883264,-7.9724258335368114,1.2011304031962013,46.0422535211,0.04333384039033426,0.06213123136039318,0.0433621462437312,60,5,1.0,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,4.15946670639,1.0252996873000075,9.237931487564577,-8.21263180026457,2.2893344792431596,23.1756143917,0.044240453347610634,0.034916981660854406,0.02350718733863787,60,5,1.5,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,4.13228064949,3.293373152061707,9.237931487564577,-5.94455833550287,1.583593678406543,34.2810457516,0.09606979833468922,0.11024565676226161,0.07427564664083047,60,5,1.5,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,4.13228064949,1.134577594852626,9.237931487564577,-8.10335389271195,1.0941098962780655,46.0422535211,0.024642095207872694,0.035164490778394765,0.02462670793121116,60,5,1.5,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,3.0176523164,1.4404129915269959,11.947200117288027,-10.506787125761031,1.9878883096358695,17.9706183806,0.08015377996576674,0.050510675692395375,0.03406131586167646,60,10,0.0,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.9904662595,2.483076967767306,11.947200117288027,-9.46412314952072,1.2056995902804035,25.445011729,0.09758600209007112,0.08468076312294623,0.05696663578364281,60,10,0.0,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.9904662595,-0.24998193459916385,11.947200117288027,-12.197182051887191,0.5690980109124174,47.785290465,-0.00523135743586533,-0.007811222530756449,-0.005510806188133218,60,10,0.0,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,3.07202443021,0.812210192575602,11.53084197381351,-10.718631781237908,1.7329563814103843,17.9706183806,0.0451965633777316,0.028445720337872255,0.01941477681208234,60,10,0.5,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,3.04483837331,1.9655376557206061,11.53084197381351,-9.565304318092904,1.1548330601776886,25.445011729,0.07724648259765074,0.06707095126799276,0.045335182972060184,60,10,0.5,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,3.04483837331,-0.3642183060579063,11.53084197381351,-11.895060279871416,0.5648022031754262,47.785290465,-0.0076219753508567165,-0.01139881347758612,-0.008055832353726332,60,10,0.5,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,3.0176523164,0.8571248195406334,11.45419630478468,-10.597071485244047,1.6376539424570569,17.9706183806,0.047695900129188645,0.029952601831545533,0.020529165544752422,60,10,1.0,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,3.0176523164,1.83259277446024,11.45419630478468,-9.62160353032444,1.1620626541015204,25.445011729,0.07202169108738044,0.06238065847133762,0.04231782220144293,60,10,1.0,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,3.0176523164,-0.1901398355587447,11.45419630478468,-11.644336140343425,0.5792892807072199,47.785290465,-0.0039790453026111484,-0.005952278653428905,-0.004207277158843118,60,10,1.0,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,3.07202443021,0.8469263994455689,11.622593955050608,-10.77566755560504,1.4907297186231725,18.7752355316,0.045108696400580496,0.029716735876065888,0.020419416151525337,60,10,1.5,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,3.07202443021,1.721821174659266,11.622593955050608,-9.900772780391343,1.0750209767978287,25.445011729,0.06766831915810911,0.059111251062227164,0.04013335317976658,60,10,1.5,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,3.07202443021,-0.3584264457486608,11.622593955050608,-11.981020400799268,0.541466230095958,47.785290465,-0.007500769426337216,-0.01127997753479667,-0.007986009693808697,60,10,1.5,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.63704751974,-0.15529479905510568,11.424740263399658,-11.580035062454764,2.0715624880753962,17.7556401992,-0.008746223583746614,-0.005462470758626079,-0.0037986060244519578,60,15,0.0,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.63704751974,-0.39550049926275754,11.424740263399658,-11.820240762662415,1.470425517160288,38.7339055794,-0.01021070541032937,-0.012561680102154025,-0.008953443644980696,60,15,0.0,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.63704751974,-1.066722152200339,11.424740263399658,-12.491462415599997,0.7294207949930247,46.4458154506,-0.022967023871804382,-0.033590819762201025,-0.02380769591025277,60,15,0.0,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.69141963355,-0.883098320361686,10.618670638537031,-11.501768958898717,1.8787368387026964,20.2878103837,-0.04352851804397547,-0.030993780954916703,-0.021928216791682664,60,15,0.5,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.69141963355,-0.9613951038582091,10.618670638537031,-11.58006574239524,1.3728093392115546,38.7339055794,-0.024820505174400317,-0.03060708825039993,-0.021939404318832872,60,15,0.5,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.69141963355,-1.8873006719280827,10.618670638537031,-12.505971310465114,0.6583678128591111,46.4458154506,-0.04063446090065266,-0.059369662663023015,-0.04237072642582511,60,15,0.5,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.77297780426,-1.3670488405197356,11.404806108767595,-12.77185494928733,1.9620880826281357,18.9473684211,-0.07214979991632271,-0.04713414186690424,-0.03367940580300661,60,15,1.0,10,INTC
